,댓글
72,@chyerris 큐큐큐커엉
73,@kemis_story 담주카이네
74,@yy_ss2 아니@엑소가 나온다고
75,@u__wo_o 와 기분 개이싱해........
76,@donghyun750606
77,@iam_mmmmh 누나는 벌써 준비됐어
78,"@chae_ai_ni 싯발,,,이건 꼭 본다 카이 조카도 볼 수 있는 거라니ㅠㅠㅠ"
79,후하 종인이❤️
80,@min_ae_0517 이불 깔고 누울준비하자
81,@im__nayo 이나영 미친 존나 좋아 미친거 아니냐고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ🤭😭
82,@e_s__choi 미친거지 이거는
83,@yyyyy.jn 꺅 다음주
84,@lovsthdune 이런 날이 다 오네..
85,@pekae_506k
86,@_11x17 @_choidoori
87,@s2yexn 막짤에 혼자있고싶다 표정이 너무 해탈해보임ㅋㅎㅋㅎㅋㅎㅋㅎ
88,@potato._.yul
89,@k_jhyun_18 개이득....ㅠㅠㅠㅠㅠ
90,@1____17_
91,@minzy1011 🤘😏
92,@indecisive_potato_egg 💜
93,@wc_sieuni
94,@dmdrod 이거 보고 알아서 당황함 개웃겨
95,@mmingzzi_99
96,@sooyet_2716
97,@_4lleun
98,@youngvely_vely @subin_212
99,조닌아....... ......... .... ●▅▇█▇▆▅▄▇
100,@www_bi_ 미쳣나바 꼭봐야지
101,@leunsukc 나 카이좋아해 왜냐면 그는 인프제거든 ^^
102,@jaehee_ppark 디박
103,@jamjams2_ 미친 종인이 나혼산 나옴
104,@t.aeyeong ㅅㅂ태영아
105,@_min.ju
106,@jyj930424 왘ㅋㅋㅋㄱㅋ
107,@jominjoo1005
108,@dailylog.j 본방사수가자
109,@hyeminee.__ 꾱
110,@pri032v 헐
111,@p_06.b 이미 알고 있겠쥐만
112,@_min_ve_ly 미쳐따
113,@xa57_61 오 보셈
114,@seohee__330 후하 카이 나온대 😍😍
115,@min__741 와웅 ㅋㅋㅋㅋㅋㅋㅊㅌ쿠쿸
116,@junghyunee_929 헐 용우오라버니 곧 결혼하실건데 ㄴ랑ㅎㅎㅎ
117,@_s._.bin_ 담주에 이거 볼 생각으로 맘 풀엉 ㅠ
118,@jji_ee_hye 헐 꼭보다ㅜㅜ
119,@_z.uni_ 아주좋군
120,@j.x.x.x.n
121,@ramggu.l 조카등판부터 웃김ㅋㅋㅋㅋㅋㅋ
122,"@jgy_desertfox 아겨갸갸갹ㄲㄲ 섭외력 우주 뚫었다,, 카이 믿고 보는 예능캐야 진짜로 ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱ"
123,@zkdlwon 왕왕ㅇ왕ㅇ왕 대박이당👍
124,@ab_081227
125,@bagbogyeong26 이거봤지 대박...
126,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ @impigina
127,@1eejungju 클나써
128,@jjjeong._.96 @se_rrena_a
129,@eojene 도랏
130,@youuuuu____0i
131,개좋아ㅠㅠㅠㅠㅠㅜㅠㅠㅜㅜㅜㅜㅜ
132,@_chae._.lee 와 엑소가 나혼산 나오는 날도 있구나 ...
133,@wky0un9 너도 나오지??
134,@00.0510 마지막 잠옷 나도있다악!!!@
135,@seo__hye_on 니 남친 자취하네
136,@jin._.ang 진영쓰
137,@8puppy_youth8
138,@hyem____n
139,@feerie____jy 행복하시겠네요
140,제시가 최고징;💕
141,혜진님 유튜브 항상 챙겨보고 있어요😍
142,혜진님 구독자 천명일때부터봤는데 너무 예브자나ㅠㅠㅠㅠㅠㅠ
143,존예....ㅠㅠ 춤선이 너무 예쁘던
144,진짜 이분 완전 존예 싸이콘서트때마다 젤 눈에뛰어요
145,누가 최고가 아니라 둘다 멋있음👍
146,Come 제시...............
147,이런 스타일 여자 중 불가사리인 경우가 많음.
148,@j__heeeun @hees__j 이언니 실물이 더 이쁘자낰𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛
149,@seoob_e
150,@2.9kg 로미 예쁜이친구 자나 😍
151,@sso___mee 오오
152,@k_jiho06 그 소녀의 세계 ?
153,@sh.bona 혜진언니 유명해졌다
154,@kimjeonggold 닮아쬬
155,@weisheit_ju 이분 그분이다! 우리가 엄청예쁘다고 인스타 찾은분
156,@illllll2 이 언니짐짜 개이뽓쟈나 🤭♥️
157,@ssu_b_in2 @somikkung 우리싸이 콘서트에서 졸라이뻣던 여자 ㅜ
158,@1218hyejin 세상에.....🤩🤩 주야 우아하고 당당하당!!!💕
159,@dear_hhjj 존녜
160,@songheeejung ㅋㅋㅋㅋㅋ혜진언니 💖 싸콘가면 언니부터 찾아야됌
161,@1218hyejin 💜
162,@1218hyejin 와우👍
163,@bjgugi
164,@hyeona3361 💕💕
165,@1218hyejin ❤️
166,@1218hyejin
167,여자가 무슨 애낳는 기계도아닌데 왜 애 안낳는거 가지고 이러쿵저러쿵 떠드는지 이해불가다 증말😭😭
168,그렇게 애가 중요하면 지나 더 낳던지. 남의가정에 불임이니 문제있다느니 이러쿵저러쿵.. 속상하실만함 ㅜ
169,낳지않는 이유 있던데..동생이 오래 아파서 원희님 포함 가족이 간호해야 하기따문에 아이 생각할 겨를 없다고 알고있어요.그말에 저도 참 맘 안좋던 기억이...
170,진짜 오지랖쩐다... 불임이던 난임이던.. 뭔상관이야.. 좀 냅둬라 그게 욕할거리가 되나?
171,아니 불임이었다 해도 이게 악플 달 일인가? 오지라퍼들 정말 여휴... 말을 너무 함부로 해...본인 인생이나 신경쓰지
172,무자식 상팔자라는 말이 괜히 있는게 아닌데.... 애 없이 사는거 좋아서 안낳는 사람들 많은데 다들 왜그런 말들을 만들어내지..?
173,자식없는 부부가 결혼한지 좀 되면 매번 애 아직도 없냐 언제낳냐 묻는거 진짜 생각없는거같다ㅋㅋ 어떤 이유이든간에 본인들이 언급안하는데도 불임이니 뭐니 자기들끼리 소설쓰고있음
174,부부가동의했으면 된거지
175,여자는 결혼하면 애낳아야지 이게 아직 박혀있긴 하구나...ㅋㅋㅋㅋㅋㅋㅋ어이구 진짜 결혼은 여자한테 손해구나~~
176,다른사람이 애을 낳던 말던 뭔 상관들인지~ 본인들이 키워줄것도 아니고 양육비 보태줄것도 아님서 오지랖들은~으이구 진짜
177,김원희씨 너무 이해함 ㅠㅠ 나도 결혼하고 6년동안 아이를 안가지니 불임크리닉을 다녀보라는둥 난임센터를 가보라는둥 별이야기를 다 들었다. 계획임신이여서 안가진건데 옆에서 그렇게 말하니 진짜 상처받더라. 원하는거 계획대로 다이루고 결혼 7년차에 딱 원했던대로 아기가지니 나한테 그렇게 말했던 사람들 입들이 축하한단다. 사과도 없이. 너무싫다. 남이 애를 놓던 말던 자기들한테 내가 무슨 피해를 준것도 아니고 증말. 김원희씨 그런말 듣지도 말고 상처 받지도 마세요! 갑자기 감정이입이 되서 말이 너무 많아졌네요. 자기생각대로 사시는 모습 너무 멋집니다!
178,결혼을 한 모든 부부들이 아기를 낳아야 하는 의무는 없습니다. 왜 이렇게 남의 가정사에 신경들을 쓰면서 없는 말을 지어내는지. 그냥 별 생각 없이 한 말이 누군가에게는 상처가 되는 걸 좀 아셨으면 좋겠어요.
179,남에 가정에 관심들 끄세요.왜 애를 가지던 말던 말들이 그리 많으실까..난 원희언니 너무 좋은데.ㅡㅡ
180,아니 아이를 꼭 낳아야돼...? 안 낳으면 그게 이상해지는거야......? 진짜 어이없고 화나셨겠다 사진 몇장으로 표정에서 답답하신게 훤히 보이는데 ㅠㅠㅠ
181,힘내요
182,남의 자궁가지고 감놔라 배놔라 으이그 😬
183,백퍼 동감👍 아이가 잇어도 축복이고 없어도 충분히 행복하고 만족할수 잇다 모두가 생각이 같을순 없는데 제발 틀속에 가두지 말기를요 아이없으면 불쌍하게 보는거 진짜 니생각 일수 잇어요
184,불임이던 난임이던 말하는것도 노어이 ㅡㅡ 남이사 ㅡㅡ
185,"결혼안하냐고 인터뷰하는것도 무례하다! 저건, 더 기분나쁘지? 인사말이냐며, 언어폭력쓰는꼰대들은 입닫아라!"
186,코로나에 갇혀서 미세먼지로 뿌연 창밖을 보면서 이런 세상에는 아이를 안 낳는게 맞다는 생각을 해봅니다.
187,남이사 낳던지말던지 신경쓰지마시구 본인자식이나신경쓰지 멀그리 남집안사 관심들인지 ;;불편한사람들
188,나도 애 안 낳고 20년째 사는데 지금 현재 너무 행복하다.
189,애를 낳던말던 지가 낳아주는것도 아니고 왤케 오지랖이야
190,@gwangsu.kim 정말 극혐이군 아이를 낳는게 당연한게 아닌데 안낳으면 이상하게 생각하는 세상 이상하다.
191,@jin_sttar 아기없는것도 몰랐는데... 근데 그게 뭐가 중요한건지 모르겠엌ㅋㅋㅋㅋㅋ욕먹을 사유가 될까
192,@__woorimkk 아니 지들이 키워줄꺼야 뭐야 꼭 애도 안낳아본 것들이 더 지랄이여 개빡ㅡㅡ
193,@edwrardkim 아직도 애 안낳는 거가지고 저런 생각 뿐이라니...
194,"@kwon_sistar 아니 시볼,,, 애기 안낳으면 다 불임난임이야,,? 🤯"
195,@miiin_iiiii 지나잘살지 웬남의살림까지 참견? ㅋㅋ진짜 웃긴사람천지제
196,@so_0_bae 언니랑 저번에 이야기했던~
197,오지랖들은 걍 넣어두지..😢
198,@sukbeen33
199,@boirecola 옳습니다
200,@euny.s2 그게 사실이든 아니든 애를낳든안낳든 왜들 난리야ㅡㅡ 관심좀꺼줬으면 ;
201,@jh_vely_0202 불임이나 난임이라고 한들 즈그들이 뭔 상관 ㅋㅋ 결혼 한다고 무조건 애를 낳아야 하는 것도 아니고 존나 개지랄 ㅠ
202,@in.stargram1029
203,"@jun_k_p 오지랖. 애 낳는 기계도 아니고 여자는 결혼하면 무조건 애 낳아야 되나 ㅠㅠ
낳는다 정상O, 안낳는다 정상O"
204,각자 자기인생사는거다.남이대신살아주지못하면서 왜 남일에 ...실례고무례한거임. 특히 나이50대들부터가 무례한것에대한 무딤.무슨상황에무례한줄도 모름.
205,@_hyunssu 낳든 말든 뭔상관이야 지들 인생이나 잘살지
206,아이 낳으면 저 잔소리가 끝날까?? 아니다. 둘째는 언제 낳냐가 시작된다. 둘째 낳으면 끝날까?? 아니다. 잘사는데 셋은 낳아야지 한다. 저 오지라퍼들은 끝이 없는것같다. 애가 없던말던 애가 있었는지 없었는지는 궁금해 할수 있는데 더 나아가지는 말아줬으면 좋겠다
207,남이사 애를 낳든 뭐든 뭔상관이래 참 무례한사람들 많아 ㅋㅋㅋ 결혼하면 무조건 애 낳아야하나 그래서 행복들은 하세요?ㅋㅋ
208,😭
209,아이를 낳던말던 자유의사다 자기네가 키워줄 것도 아닌데 왜 배추놔라 감놔라 하는건지 이해할수없네
210,남의 가족계획에 왠 참견이지? 대신 키워줄꺼냐?
211,오지랍도 오지랍도... ㅉㅉ
212,ㅣ
213,낳든말든 무슨 상관이야.. 하..🤦‍♀️
214,응원합니다💗💗💗💗💗
215,@min_sh881215 에흉 ㅜㅠ진짜 상처 많이 받았겠다
216,토닥 토닥 ~~~;; 😍
217,남의 가정사에 감놔라 배놔라 하지말고 본인들 앞가림이나 잘 하시기들!
218,ㅡ💕
219,둘이살아 둘이 더행복하게 애가 있어도 행복하지만 둘이서는 더 다른행복이 있으니 👍
220,존나 웃기네 지들이 뭔 상관이래
221,@june__eeee
222,애낳던지 말던지 신경끄고 너나잘하세요 남들상처주지마시고
223,결혼한 상대가 그걸 동의하고 같이 잘사는데 왜 제3자가 이러쿵저러쿵 떠드는지 이해할수 없어
224,@dubu.momo_y 결혼을 하고 아이를 꼭 낳고 본인들 선택이 중요하지 왜 그걸 이래라 저래라 말들이 그리 많은지..
225,남 일에 이래라 저래라 악플달지말구 신경 끄세요
226,@sos06084332
227,남의 인생에 뭘 그리 관심이 많은지;
228,화이팅🤗
229,내가하면 로맨스 남이하면 불륜.
230,우리나라사람은 참 오지랖도 많아요......
231,예전에 유재석씨랑 하던 놀러와 프로에서 늦은나이에 임신하고 출산한 윤손하 씨에게 비결물어보시고 임신이 잘 안된다고 걱정하시던 모습이 생각나네요. 사람들이 그 모습때문에 불임이라고 하는건 아닐지...
232,불임이든 난임이든 그런말을 왜 하는거요! 어이없네..낳으면 길러줄것도 아니면서
233,불임이건 난임이건 설상 그게 사실이 아니건 부부만의 문제고 예민한 부분인데 함부로 입에 올리는 게 비정상.
234,@okj.kr 오지랖
235,@from.ss_ 🤔
236,낳든말든 지들이 뭔상관?ㅋㅋㅋㅋㅋㅋㅋㅋ
237,결혼을하던 이혼을하던 애를않낳건 낳건 다 본인의 선택이지 왜 이거가지고 뭐라는지 알수가없네진짜!가족도 이런거가지고 껴들면 않되는건데 남이 왜난리지?
238,@zaihong83
239,지들 가족이나 신경쓸일이지.
240,남 사는거에 관여를 많이 하는문화 법으로 제재해야죠
241,@y0u0n0g 개뽝친다
242,본인이 흥부네도 아니고 왜 남한테 이래라저래라야
243,@j.hgram
244,인간으로 태어나서 인간도리도 못하는것들이 남 결혼했다고 애낳나안낳나 왜렇게 관심이 많은지
245,"아니 남이사 애를 안갖던 갖던, 난임이든 불임이든 뭔상관이냐... 니들 각자의 삶에 신경이나써 그렇게 참견할 시간 있으면..나이많은 할머니들 문제..ㅡㅡ"
246,자신들만 힘들수 없으니 남들도 자식키우는 고통을 느껴봐야한다는 심리인건가...?? 진짜 할일 드럽게 없나보다.
247,남 걱정 남 말하지말고 본인들이나 잘살지 왜 있지도 않은 말들은 만들어내서 사람을 이렇게 괴롭히는건지 이해가 안되네
248,솔로면 애인왜안만드냐 문제있는거 아니냐..애인있으면 결혼은 왜 안하냐 질질끌다가 헌신짝된다.. 결혼하면 애는 언제가지냐 왜 안가지냐 ....한국은 순리대로 정석대로 살지 않으면 ...아직까지..문제있는거라 생각함...난 솔직히 여자가 능력있으면 혼자~실컷 즐기며 사는게 맞다생각하는데 또 그런사람들을 속으로 안쓰럽다며 외로워보인다는둥 정작 당사자는 행복한데 ㅋㅋ 안행복해보인다는둥 진짜 머리에서 본인들 편한데로 생각하고 판단하는 사람들...정작 그들이야 말로 불행한 사람들일텐데..
249,@window8686 보는 내가 열받음 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ진짜 전부 닥치길 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ키워주지도 않을거면서 진짜 남들눈치에 낳아야하나 생각드는 우리가 짜증남 화나 ㅠㅠㅠㅠㅠ
250,누님 저희 부부도 15년 딩크였는데 올해 7월에 아이낳았어요 동갑부부40살에 가족들도 우리가 문제가 있어서 애가 안생기는줄 알고 병원가서 검사하자고 10년을 넘게 말하셨음 남들이야 오죽하겠읍니까
251,남이사 애를 낳든 말든 입양을 하든 뭘 하든 뭔 상관임? 꼭 지 인생 똑바로 못사는것들이 남의 일에 이러킁저러쿵 간섭질은 엄청함 ㅋㅋㅋㅋ 느그 인생이나 잘살아 이것들아 ㅋㅋㅋㅋ
252,남의일에 그렇게까지 관여하는거보면 할 짓 참없다... 그관심 지남편이나 지자식한테 더 주던가 오지랖만 태평양이야 썩을것들
253,없으면 왜안낳냐 자식한명은 있어야한다 하나낳으면 혼자는외롭다 둘낳아야한다 딸둘이나 아들둘이라면 아들은있어야한다 딸은있어야한다 셋낳으면 어찌키울라고 셋씩이나낳냐......말말말....오지라퍼들 남의일에 감놔라배놔라 모두가같은삶을살순없다 타인의삶의방식도 존중할줄알아야되고 그저응원만해주면될뿐 그마져싫다면 그냥조용히 지켜봐주는게 도리일것
254,여자가 애 낳는 기계도 아니고 뭔데 계속 애 낳으라고
255,근데 웃긴건 김원희한테 악플다는 인간들 대부분 같은 여자들ㅋㅋㅋㅋㅋㅋ
256,한국인들 영원히 못고치는병 “오지랖”
257,꼭 결혼했다고 아이낳으라는 법은 없죠.. 둘만 좋으면 됬지ㅎ
258,남이 불임이든 난임이든 아이를 안갖든 뭔 상관들이야
259,꼭 애를 낳으라는법 있냐? ㅡ3ㅡ 조선시대 아니구 참 웃기넹
260,ㅅㅂ 아니 뭐 여자가 애낳는 기계누 불임이라고 할지라도 뭔상관임
261,아그렇게불만이면너가낳으라고 ...왜남들사는데 난리들이야
262,애들 좀 그만 낳아 ㅡㅡ 인구 졸라 많다고 ㅡㅡ; 요즘 비혼이라던데 주말마다 결혼식장마다 풀이던데
263,@tinghua_415 제발 남애기 쉽게하디말자ㅡㅡ 후 낳는겅 본인맘이디 시방 후 ㅋㅋㅋㅋ 원희언니 우니깐 슬프다
264,쓰레기들 말은 듣지마세요
265,어차피 이젠 낳고싶어도 못낳을거다. 노산이라서 너무 위험하니까.
266,정부 욕하면 일베고 일제불매안하면 매국노고 아이 안낳으면 불임이라.... 조선놈들 상식아닌교?
267,왜케오지랖이많음? 나대신 살아주지않는사람들말에 신경쓰지마세요 애가좋으면 본인들이나 더낳던가 웃겨증말ㅡㅡ^
268,"키워줄것아니면 제발 이래라저래라오지랖좀안떨줬음좋겠네요😭 둘은낳아라~이래키워라저래키워라 등등..""너나들~잘키우세요제발~🙏"
269,오지랍이 하늘을 찌르네요.... 남의인생에 이러쿵저러쿵 하지말고 본인들인생이나 걱정하슈!!
270,나도 애기 안낳고 싶다. 결혼하기도 전부터 애낳아놓으라고 하는거 . 애를 낳을거긴하지만 내년엔 낳아 놓으라는건 아닌듯. 며느리에 대한 배려도 없이 느껴져 낳고싶다가도 안낳고 싶음.
271,도대체 무슨 자격으로 남의 집 가족형태의 결정에대해 왈가왈부 하는가.
272,인사이트 요것들 때매 또 장성규 욕 겁나 먹겠네 ㅋㅋㅋㅋㅋㅋ
273,ㅡㅡ;; 이런 거까지 알아야 하나
274,정관수술종이컵안하는데 ㅎㅎ
275,ㅡ
276,남이 묶든말든 왜 쓰느데 우리알빠아니야ㅠㅠ
277,왜 남보고 묶으라고 ㅈㄹ이야 지 구멍을 막으면 되는거지
278,@song910425 별걸 다 몰카하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
279,@sangqqqqqqqqqq ???????
280,@mirandaphilipper
281,@h_ryung810 몰카자나
282,@xx_xxo_d
283,@suhoi_03_
284,@junefromfeb 재밌다
285,@sh00t1ng_star1010 아 ㅅㅂㅋㅋㅋㄱㅋㄱㅋㄱㅋㄱㄱㄱㄱㄱ
286,@jesuisarim
287,@ssorychae
288,@mr.d_hun
289,@ahnyongdae
290,@_dal_oe
291,"창민아 결혼 축하한다!!!
유노윤호"
292,창민아 컴백 축하한드아!
293,묘하게 김선호 닮아보이네
294,결혼축하한드아아아앆!!!!!!!!!!!!
295,음...이게 ㄹㅇ 팬들이 원하는거지 @11yokim11 @donghae_mermaid @forever._.sj_lover
296,@chlguswn 아아아아 안도애ㅐ애앵
297,@h.min.a
298,@_dyangneee_ 축하 울지말고
299,@b_o114 결홍함?
300,@do_kyoung_s ㅋㅋ
301,드디어 엘지가 제대로된 광고를 시작했다
302,엘지에서 광고하는군 ㅋㅋㅋㅋ
303,가전은 LG죠
304,우리집도 다 엘지인데ㅎㅎ
305,삼성최고
306,세리님께서 가전을 잘 아시는군요~~~❤️
307,근데 진짜 가전은 LG가 싸고 성능도 좋아서 우리집도 전부 LG임
308,"LG가 못하는게 핸드폰 만드는거랑 광곤데
광고 클리어 하네👍👍"
309,박경림 언닌줄알았다 ㅋㅋ
310,광고아닌데 찐이면 대박🙈
311,공기청정기는 별로~ ~~
312,고맙습니다 우리 제품으로 채워 주셔서요
313,LG는 생활에 일부가 된지 40년^^ 마지막 생애까지 함께해줄 친구!!
314,@luvforuri
315,@0a_e_516 ㅋㅋㅋㅋㅋㅋ가전은 LG!
316,@nanddongkim 오호
317,@zinah_h 그럼그럼 가전은 엘지
318,@suebielee 티비를 아주 잘샀네여👍
319,@no.1_martin 가전은 엘지라구여
320,@yongsu.lim91 가전은 역시
321,@jiiinozzang 가전은 엘지
322,@525_bw
323,@kku.kkom
324,@yeong__jjun
325,@mingk.ee 온니 엘쥐 ㄱ
326,@emojin__ 뿌듯
327,@gutepang 역시 엘지❤️
328,@momo_im2
329,@93__you 티비매니아 같고 가구는 역시 엘지 같고 아주 마인드가 판박이구만!
330,@ycsgogo486
331,@ga.won
332,@jae.h_k29
333,@jjjjjjjjjjjjjjjjjjjjjjj26 ㅇㅈ
334,@youngjunkoo
335,@song_a__00
336,@yoonily_
337,@ldongrim
338,@choi_youn_deok
339,@hymmii 워시타워는 왜안보여주냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
340,@firenze5900 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
341,@_moo__ni_
342,@kid_1_94
343,또 컨셉 이상하게 잡았네
344,누가 누구여
345,8인 아닌가.?.??
346,👀💢👀💢👀💢👀💢
347,아니 진짜 미안한데 이걸 왜 하는거야 게임광고 노리고 만든거면 인정 사실 아이돌 세계관도 초반 팀 이미지에 중요한 요소중에 하나라고 생각하는데..모르겠네 모르겠어 ㅋㅋㅋ
348,??? : “오늘 엑소카이랑 촬영했어 남양주에서ㅎㅎ” “별로야 못생겼어” “차라리 다른 엑소 멤버랑 찍었으면 했는데 힝” “너무 속상해하지 말자!자신감가져 니가 훨씬 나아❤️❤️ 데뷔만하면 니네회사도 그렇구 블핑도 트와도다 이길수 있다는 자신감 어디갔어 우울해하지마” “몰라 우리 회사 진짜 이제 끝인거같아 망한것같아..이것도 보면 지워줘 문자 오늘 대화한거 다 지우기!” “솔찍히 이제 엑소도 예전만큼 아니고 엔시티도 잘된거는 아니라서 나 너무걱정돼 빅히트 오디션 한번이라도 볼걸..와이지라도 볼걸..” “빅히트 방탄잘되서?” “ㅠㅠ원래 나 방탄님들 못생겨서 싫어했잖아..” “뭐래ㅋㅋㅋ 너말고도 내얘기들어줄 대체품은 많아 하기싫으면 관둬~”
349,그래서? 난 노래 좋을 지 좋요함. 에니? K/DA 만큼 에니나 노래 좋을 수 있나???
350,요정들이네
351,저 티비 속 캐릭터가 이달소 멤버인건가요?
352,왜 저래... ;;;
353,와 나루토에서 보던 그림자분신술을 여기서보네
354,데뷔 하기전 안티가장많은 아이돌 1위
355,쟤네 진짜 데뷔해? 미쳤네;
356,@blue011207 스엠이 점점 미쳐가
357,@seullllee 얘네 뭐하냐?;;
358,@s.ad_b.ad_e.nd 역대급으로 누가 누군지 못알아보겠다..
359,@yarmyl94 알다가도 모르는게 아니라 걍 모르겠음 이젠ㅠ
360,@xxrx_sxxa 나 진짜 네명 얼굴이 다른건지 잘 모르겠어...ㅠ 내가 안면인식 장애인가..?
361,@jipshunee 블랙맘마...?
362,@whereismysilver 봐도봐도 ㄹㅇ웃ㅅ기다
363,@funkyjazzydiscovibe_shit ;;;;;;
364,"@yoonmaramara
......."
365,@lovely_uijjeong83 @haruka_queen_bears 일ㄹㅁ 냄세난다... 외계인좋아하는거... k.pop이용해서 전세계에 광고ㅡㅡ
366,@taewoobaek
367,@hoxyhongju @o_onemi_
368,@ss.yykk ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
369,진미채.. 거기서 뭐해!
370,이무기도 잘생겼는데 그냥 이무기랑 사귀면 안됨?
371,@1106_gram 역시 진미채요정
372,@tinfoil_backstitch 진미채 사랑해
373,@heewontaeng 와 누군가햇어....헐
374,@tae_rii_ 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
375,@bath_jin 진미채 아 ㅋㄹㅋㅋㄹㄹㅋㅋㄹㅋㅋㄹㅋㅋㅋㅋㅋㅋㅋㅋ
376,@yuxnhee ?!이태리 여자 아니야?
377,인터뷰는? 과거 인터뷰 발언도 보통아니던데 그것도 해명할 수 있나?
378,양심이 있으시면 방탄과 투바투 공동작업에서 빼주세요~ 멤버들의 소중한 노래들을 님 하나로 못듣게 된다는건 너무 슬프잖아요 ㅠㅠ
379,그래서
380,시펄세키거세답이다🐕🐕🐕
381,계피 절대 지켜
382,와 저 노래중에 하나도 모르는1인.....
383,판결이 난게 아니라 의혹 아닌가요?
384,정바비 저거 민주당 권리당원이더만 ㅋㅋㅋ 여윽시 더듬어만진당 ㅉㅉㅉ
