,댓글
40,@sung_.23 댓글 가관이다 긍정적으로 보려해도 팍팍한 세상에서 저렇게 부정적인 회로로 살면 머잖아 자살생각 들 것 같은데
41,네
42,@jeongminc 여주?
43,@leesayena_luffy_lua 빠른 대처👍🏻
44,옆에 아들딸 같은데 얼마나 아빠가 자랑스러울까요~?❤️
45,@limhoyeon 경찰아저씨 멋지당👍🏻당황하지않고 척척
46,밥값이라도 내드리지
47,@oscar578ryan 정말 천운이다
48,@alex_choe_94 나초로 기도폐쇄당한 사람에게 즙 권하는 디오니 인성💜
49,@youina0119
50,@jungnagyo
51,지나가다가 팔에 가슴 스쳐도 성추행인데 응급처치라도 끌어 안으면 ㄷㄷ 괜히 시도 했다가 고소 먹을 수도..
52,@fresh__tooth 하임리히 배우자
53,@s__yejin @daaayeong2 여주
54,멋지십니다.!!!
55,멋있다
56,@honghongblue 여주시?
57,크으
58,네 음식이 기도로 넘어갔네요 그때는 저 방법이죠 하임리히방법 입니다
59,하임리히법은 정말 정말 필수로 알고있어야 할응급구조 중 하나에요 !! 주변에 이런 상황이 은근히 정말 많답니다ㅠㅠ너무너무 존경스럽습니다 모두 건강조심하세요 !!
60,@daehan__ 여주
61,@mskim.mm 이거봐보ㅏ
62,와진짜 .... 천운이다.. 귀인이잇어네
63,👍🏻👍🏻👍🏻👍🏻👍🏻
64,@kim.nam0 오빠여기!!!!!!
65,@pshcar
66,@man.ho.98 그런데 왜 마스크를 안했는가
67,@2.zing_ga 멋있어
68,@jj_hye123
69,@qownduf11 이거할줄알아?
70,@do.nyeon
71,정말 운좋우셨네요 .하임리히법배워야하는게 맞는듯. 경찰관님 감사합니다^^
72,"정말 다행인데 마스크는 다들 어디 갔지,,,🤔"
73,@suni8_
74,@hani__husband 진짜 운 좋다 ㅠㅠㅠ
75,근데 마슼크..
76,@dal.suni
77,"우와~👍🏻👍🏻👍🏻정말 다행이네요~
경찰분도 넘 멋져요~진짜.자녀분들이 자랑스러워 할듯~👍🏻👍🏻"
78,@thesupremehappiness
79,"소리끄고 보니, 마스크 안낀거만 보이는데 칭찬 댓글이 가득해서.. '뭐지?' 라고 생각 했는데.. '선행' 동영상이네?"
80,@hyunuuuzz 하임리히법은 알아놔야행
81,@yyoulimm 진짜대박
82,"지금은 운으로 뉴스에나오는 일이지만, 나중엔 누구나 할줄아는 일이 되길"
83,저도 짬뽕먹다가 홍합껄질이 목에 어딘가 껴서 숨못쉬어서 죽을뻔한적있음....아찔....
84,@jisuaa
85,🙆‍♀️
86,이런 분들이 계셔서 올겨울 마음이 따듯하네요😄
87,@10041029love 다행이시다 진짜..
88,기도폐쇄는 하임리히법 ^_^ @eun_24gram 달달 외웠는디 나오지도 않았음 짱나 법이랑 안전 안놓고 끝까지 봤는데
89,@94__ki
90,정말정말 다행입니다
91,감사의ㅡ인사는 제대로 전햇겟죠? 가장 궁금한 부분임
92,@dowoon._.mom 군대 갔다 온 남자들은 다 할 수 있엉 기초군사훈련 구급법때 배우거든 혹시 저런 일 있으면 내가 옆에서 하임리히법으로 빠샤스 해줄께 여보😘
93,@sususu797979 아저씨들 정말 멋지십니다! 다음부터는 마스크도 꼭 써주세요!
94,살려니까 뒤에 경찰이 있네~
95,@seomkyung 진짜 천운
96,@bomspringg 베트남에서 못돌아올뻔한 너....
97,당근 할 줄 알쥐!! 심폐소생술도 가능
98,계산할때도 마스크를쓰고계셨더라면 더훌륭하셨을텐데ㅜ
99,생명의은인❤️
100,@s.__.za 언니 동생도 오징어 때문에 골로 갈 뻔했지 개무서웠다
101,다행히 성추행으로 신고 안 당했나보네요
102,@joyjoyjoy99 맨 밑에 댓글에 이 선행 영상을 보고 뒷치기라고 하는 쓰레기도 있넼ㅋㅋㅋㅋㅋㅋ
103,예민한 인간들 ㅈㄴ 많네
104,저거 뒷치기? 야하다
105,@10041029love 성추행 댓 뭐야...
106,대박....
107,진짜 존경합니다 영상 속 남경분! 복받으실거에요..ㅜㅜ
108,@u_zeongg @s____.hyun 박유정은 유미의 경찰관💕
109,@bluejerryblue 마스크 안꼈네🤭
110,@kijae_hyeon 저거 할 수익오?
111,휴 우연히 경찰관님 계셔서 천만다행이네요😂👏👏
112,@hyazzyn 여주다 ㅠㅠ
113,진짜 다행이네요!경찰분 정말대단하시당👏가족분들 정말 자랑스러우시겠당❤️
114,이게 성추행이면 의도파악에 심각한 문제 있으신거에요.. 판사님들도 인정하면 노답이고
115,@lovely2seul 오 여주야!
116,@jeemin.kim
117,@yong.__.je 다행💛
118,다행이네요 근데 경찰관님 마스크는?
119,@haerim_elly
120,어쩜 좋아 멋져라
121,@__10_gerine 살 운명인가봐.. 항상 이런 뉴스 보면 주변에 소방관이던 경찰관이던 있더라 다행이다 ㅠㅠ
122,@youngstreet__ 뭐 걸리면 무조건 이렇게!!!!
123,이런것 좀 학교에서 실습으로 매 학기마다 해주면 좋겠어요. 화재시에도 소화기 쓰는것도 평소에 알지 못하면 당황해서 허둥지둥 하게 되는데 이런 인명구조는 정말 몸에 다들 베어있으면 좋은 습관일거 같아요
124,사마리안법 모르는 사람이 이렇게 많다니 😢
125,경찰다웠습니다 👍👍
126,아이고ㅠㅠㅠㅠ 진짜 주변에 계셨어서 너무 다행이네요
127,@0.916z 할 여쥬래 ..
128,@h_su_99 췌리가 저래되면 우디현수가 살려주겠눼에애💕
129,@webyulha_papa @_dain_dad @_dain_mom @ljbin218
130,@k_2020_jin 아들은평생기억하겠다ㅜㅠ
131,👏👏👏👏👏👏👏👏👏👏👏👏👏
132,@yniiiii_2
133,👍👍👍
134,@namyeon42
135,여자분이 천운이 아니라 저렇게 구해주고 성추행으로 고소 안당하신 남자분이 천운인 것 같네요~
136,@rud_go1 ㅠㅠㅠㅠㅠㅠ 경찰 멋있어 ㅠㅠㅠ
137,한남은 멀뚱멀뚱 서서 뭐쳐하고있냐
138,@jmi.kb
139,정말천만다행이네요 도와주신분 감사합니다 좋은세상입니다
140,나도 배워야지 히브리어법
141,@k_minjun_0414 @uja1122 @b_eautyp @surugi_ 이런거 배워둬야해
142,어휴 큰일날뻔하셨네요 경찰관 소방관분들은 휴일에도 휴일이아닐거같아요
143,😭👍👍👍👍👏👏👏👏👏👏👏👏
144,아이가 도대체 무슨죄인건가.. 모자이크처리된 아이 영상만 봐도 억장이 무너지네요..아동학대 법 강화되어야합니다..
145,3분동안 아이 얼굴을 저렇게 만들었다고?그 짧은 시간에 얼마나 무서웠을까 제발 아동학대에 대한 처벌 좀 강화해주세요
146,"과연 엄마는 전혀 상관없었을까?
저렇게 두눈못뜰정도로 부운거보니까
눈썹뼈 부근을 진짜 칼로 간정도로 때려부순건데 고작3분안에? 그 3분안에 아이가 눈물을 그치고 진정했단건가?"
147,"똑같이 해줘야해요 저게 사람이냐
남친이라니"
148,아니 저정도로 애가 다쳤는데 엄마가 당일 집에 들어왔다면 바로 알았을거 같은데 다음날 알았다고?? 엄마가 집에 들어오긴 한건가?!!!!
149,??엄마가 저걸 몰랐다고? 어린이집을 보냈는데???
150,상처를 얼집 교사는 봤는데 등원시킨 엄마는 왜 못 봤나요?
151,아이는 진짜 건들지 말자 ㅜㅜ 화난다
152,"5살이면 멀을 엄청잘할텐데 누가 그랬는지 말했을텐데 엄마가 참,, 남자친구를 왜 집에 .. 그것도 단둘이 뒀는지 이해불가"
153,모자이크 했는데도 아이 얼굴에 멍이 너무 심해요....다 기억하고 상처로 남을텐데..얼마나 아프고 무서웠을까 ㅜ
154,애 키워보면 알겠지만 조금만 쿵- 부딪혀도 바로 부어올라 육안으로 보이는데 저 지경인데 전혀 눈치를 못챈게 말이 되나?엄마가 알고 방관했으면 둘다 잡아쳐넣어야지
155,남편과이혼하고서도 아이는 안중에도없고 남친이나만나고다니다니..참 할말없다.. 애가무슨죄인거니..
156,남자에 눈이 멀어 자식이 어찌되든 상관이 없나.제발 이혼하시면 혼자사세요.이혼한것도 아이에겐 큰상천데 남친한테 맞기까지 해야되는 애는 뭔죄입니까!애생각좀 해주세요.어리다고 이차 피해 당하게하지말고!
157,"3분동안에, 저렇게 되도록 학대당했는데 애가 울지도 않았나? 엄마는 왜 바로 알아채지못한거지???그게 궁금🤔"
158,저걸 엄마가 몰랐다는게 이상한데😕
159,저걸 엄마가 다음날까지 몰랐을리가 없지 애기는 안중에도 없고 남친 생각해서 대충 넘어갈랬는데 어린이집에서 걸고 넘어가니까 부랴부랴 신고 한거임
160,팬건 남자인데 욕먹는건 여자. 물론 욕 먹을만 했지만 아이를 팬 남친보다 엄마를 패기 바쁨ㅋ
161,미친 아이엄마에게사과? 꼴깞떤다 아이에게 평생 지울수없는상처를 줘놓고 아이에게 사과해도 모자랄판에ㅡㅡ 제발 아동학대 처벌좀 강화시켜주세요. 기본을 지키지않은 어른들때문에 아이들이 더이상 상처받는일은 없도록 해야해요.
162,이건 아동학대라는 표현쓰지마세요. 살인미수입니다.
163,ㅁㅊㄴ
164,"애 낳으라 낳으라 할게아니고 있는 애들이나 잘지키자
안그래도 법이랑 법감정 거리가 큰데 특히 아동 관련 범죄 형량 훨씬 올려야한다"
165,@y__je5ng 이기회에 그냥 애기 아빠가 데려갔으면 좋겠다ㅠ ㅠ 애기 눈봐ㅠ
166,@awesome._.ms 제발 애 두고 이혼 좀 하지말아라ㅠ
167,@huiyong_jung 무슨말이지 피해아동아버지가 있는데 남자친구도있는거면
168,와씨 심장 떨림;;; @kis830506 @2jun__mom__jjong
169,@1004__ri @shining__20 @nn1n.do
170,@aroom.han 이거 아까 내가 얘기한거에요 아오 다시봐도 열뻗침 ㅡㅡ
171,@ahyeon__11 남자 잘만나자........
172,@mi9__22 아 진짜 화난다 애기 얼굴 어떡하냐... 저게 할 짓이가
173,@mooooooon722 @j0_0208 @s_jin322 하... 마음아파...
174,@olo49406640 ㅡㅡ
175,@hyexini__i ?????? 뭐임
176,@bk._.short 엄마가 모를수가 없음
177,@p__san7
178,홧김에? 나도 이 영상 보고 저 남자 홧김에 죽이고 싶은 욕구가 뿜뿜 딱 대
179,@zzang__eee ㅅㅂ 개빡친다
180,@subiduba 이해가 안되네...
181,@seungmongki 하🤯🤯🤯🔥
182,@u__u_j 아니...
183,@pwanglove 아니 시바 이게 무슨 개족보야 ㅋㅋㅋ
184,@_do_ha_do_1 @k.mj_02 진짜...어떻게 저럴수가 있는건지...
185,@kming.un 말이돼!?
186,@pororoka_ 세상무섭다
187,@yellowskyj 미쳤다
188,@chaeyeonss ..??
189,@cyjm_0409 이따가 봐야지
190,@wo._.ong_ 세상 말세다 진짜;;:;:
191,@bogus_0_ 이거이거
192,@s.o.b_zm 도랏나 진짜 맘아프다 엄마탓임 진짜로
193,@1996_scy 애아빠 기분 진짜 족같을득
194,@noesuj.p 나 진짜 너무화나 ㅠㅠㅠㅠㅠ
195,@h2_hell5
196,@hyojeong.kim.7146
197,@subsub90.05.22 열받아...
198,@42.590316 미친 애기 너무불쌍하다ㅠ
199,@love_you_love_mi @meymey_j 그놈의 남친 ㅅㅂ ㅡㅡ
200,@j_ooki 애가 도대체 무슨 죄야........? 아 ㅡㅡ 열받아
201,@leesamsoon 아 어떻게ㅠㅠㅠ 미쳣어
202,@shinyeeun3 진짜 이런 일이 끊이질 않네
203,@h_sy_o2 미친놈아니야....ㅠㅠㅠ 진짜 이건아니잖아 엄마라는 사람도 문제야 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
204,@__atory_ 외출했다와서 애 확인안하고 자나? ;;;; 참내
205,@quesi__ni 눈 봐
206,@_hg.0908 엄마도 이상함 등원할때 말짱햇데
207,죽을놈... 어떻게 아이를 저렇게 만들어... 홧김은 무슨 똑같이 해줘야해
208,이거 슬프네...
209,눈을 저렇게 될때까지 했다고!!!저게뭐야진짜
210,@kimna_yoni
211,@i_m_princess_512 아니 이걸 엄마가 몰랐다는 게 말이돼? 이해가 안가네
212,진짜....케이지에 넣고싶다...👊👊👊
213,😡
214,진짜.. 어쩜.. 저 어린아이를ㅜㅜ 마음이너무아프다ㅜ
215,ㄱㅐ 훌아덜넘들 그 🐕🐦🔑 눈깔을 파라
216,@kia_car_pangeun
217,@jeong.ry___
218,제발이런일이 다시생기지않길😭유독 이런소식들이 많이들리네요 슬프게😭😭
219,남편분은 빨리 애부터 데려가셔야할듯
220,@dv6mm 뭐 이런 사람 축에도 못 끼는 것들이 다 있지🤦‍♀️
221,@young__923 미쳣다 ...
222,자기를 보호할 줄 모르는 약한 존재인데!! 똑같이 패 줘야 돼~
223,@lee.fam_ 미친 아오
224,엄마도 남자에 미친년인가
225,@jiyoungkeem 미쳤나 진짜ㅠㅠ
226,내가볼때.엄마도 공범이다~ 상식적으로 애가 저지경인데.애미가 몰랐다? 부모라면 딱.압니다..공범임
227,@bonggrrr 진짜 미친놈이다ㅔ
228,어떻게 때렸길래 저렇게 되나 지가 먼데 때리노 😡
229,@165.luna 아이는 팽겨치고 남자에 미치고 그 남자는 또라이고..😫
230,@kimhanjung34 미친놈아니니진짜
231,@woo.qaz 미쳤네....
232,"@jee_95.320 잔인한 사람들 진짜 많구나 .. 저 작은 애를 때릴 곳이 대체 어딨지 ???????
사과하면 뭐해 아기는 평생 트라우마 남을텐데 .. 씌발.."
233,아동학대법좀 강화해야됩니다. 저렇게됏는데 애가 얼마나 아팟을까ㅠㅠ 바로구속안시킨것도 열받는다
234,저러놈운눈7
235,미친놈이 ;;; @cerische @seongyeoncoe
236,@suyeon_cc 미친새낀가
237,"엄마도 똑같은 나쁜인간이죠
왜 몰랐겠어요..."
238,@jm5859 아 진짜 죽여버리고싶. 감히 애기한테 손을대... ㅠㅠ 하 열받아
239,@leejooha92 미친놈이진짜 멍이 저정도면 대체 어느정도로 때렸다는거야 개열받네진짜
240,@joungyxxni 토할것같아
241,@jsu_jin 와 진짜 미친놈 ....
242,@9k._.nrj 햐 미쳤다ㅡㅡ 홧김에 지도 쳐맞아야겟네
243,아빠는 뭐고 남친은 뭐야 섹파야??
244,"@_beom_2_ 아니 홧김에 애를 저렇게 때렸다고? 얼마나 때렸으면 눈이 시퍼렇게되서 붓냐,,,미친놈 사람새끼냐"
245,@km_boy93
246,@rwmdsk @eun_2602 미친
247,@jj170326 이 애기였어....얼마나아플까 ㅠㅠㅠㅠ
248,애 때린건 남자새끼인데 욕은 엄마가 먹는 이상한 세상...?
249,나랑3분만있자 니얼굴 구멍이란 구멍에 온통 피쏟아지게해줄게 개자식아 여자분들 나 도저히 이해안가서 그러는데 저런ㅅㄲ랑 사귀는 여자심리가대체뭐요? 나쁜남자? 밀당?
250,@yunyunar_ 미쳣가
251,엄마한테 사과? ㅁㅊㅅㄲ 콩밥 먹으로 웰빙하러 교도소로 가즈아
252,@da.hyxng ㅆ발...............이게뭐야진짜
253,@mukakall 아 욕나와
254,"@yoon7345 @k.sunp @seul_hee33 애미나 남친이나 하 ㅠ애기무슨죄야,,ㅠ"
255,"@sangmin6867 소름,,"
256,@mo.ji_s 아니 말끝나기 무섭게 이런게 또 보이다니 진짜 빡쳐😡😡😡
257,@korkjd86
258,@dusung0521 ...하
259,@aka.1c
260,@txhexx__ 억장 와르르..
261,@yum_dim1216 @babyjjju_ 너네는 이게 말이된다고 생각하니... 어케 애가 저지경될때까지 모르다가 얼집을 의심해?.. 애기가 맞을걸 말못할정도로 어려보이지도 않은데 진짜 몰랐을까싶다 ㅋㅋ..
262,@iam_yuja 홧김에 죽여버려 진짜
263,하.....진짜...저런남자를 만나는 엄마.. 아이부은것도 모르는 엄마 엄마의 책임이.제일 크다본다. 남자는 사람이 아니고~ 둘다 처벌해야함 제발 미국 반이라도 법좀 강화했음...언제까지 아동학대 뉴스 봐야해..이러니 더더욱 저출산시대지 ㅜㅜ 솜방말이 좀 그만...법강화하고 경찰검찰 조서 강화하면되지. 이제 우리나라도 과학수사나 여러모로 발전됫는데..
264,@z1._.0 아니 저렇게 멍들장도면 ㅠㅠㅠㅠ
265,@choicaarol 이혼하면 애들 어릴땐 제발 혼자 살았으면 좋겠다
266,@hermoso.k_k
267,저 남자친구라는 사람.. 지금은 아이를 때렸겠지만 나중엔 여자를 때렸겠지...
268,@es._xoxo 남자친구보다 애 엄마도 이상함 ㅡㅡ 다음날 몰랐을까? 말이되냐.
269,@yomiyongg1984 미쳤다 진짜 ㅠㅠ
270,때린 남자 욕보다 엄마 욕을 더 하네 ㅋㅋ
271,@bbb_yiiii
272,@baebae.o_o 조거 춘천인고같음
273,@jeoriga__03 와 미친거ㅜ아니냐 ㅠㅠㅠㅠ
274,@ryun9i @limited.ver @chaos_o0 이런 미친...
275,@_1120_m ㅡㅡ
276,"@ttj_hyun_2 나 화나 썅 ,,,,,,썅썅썅"
277,@minkyuuuu__ 헐 엄마 남친이 아가 이렇게 했대
278,@yunhs0717 야 진짜 마음 아프다..
279,@kkamdol_2 맘아프다...
280,@jian.___.mom 이해가안됨;; 어린이집 보낼때랑 재울때랑 저정도면 그냥 얼굴보면 맞은거 티날거같은데.. 애기때리는사람은 진짜 죽이고싶다ㅡㅡ
281,@boram.findlay 화가나서 말이 안 나온다 애기 눈봐봐ㅠㅠㅠㅠㅠㅠㅠ 손만 살짝 긁혀도 난리법석인데 저 조그만 애를 어디를 때리냐ㅠㅠㅠㅠㅠㅠ 망치로 머리 깨야할듯ㅠㅠㅠㅠㅠ
282,@d.n.a_kkuukk
283,@zia_o2 하
284,@j._.4e0 @drawing._.te 진짜 왜 이러는거냐....미쳤나봐
285,@da_aaaah 미친새끼이거
286,엄마가 남자친구가 그런지 알고 있는거같고 연기하는거같은데요?
287,아니 돌아 와서 애 얼굴을 헌번도 안보고 어린이집 보냈단 말이가 말이 안되네
288,@hhhhhhayan 하 너무 화가나🤯
289,도대체 왜 이런 폭력적인 사람들 얼굴 공개를 안하는거지 ? 왜 우리나라는 얼굴 모자이크 처리 하는거지 ? 열받네 @hwaily_
290,@kkongs____ ㅅㅂㅅㄲ
291,왜 애엄마한테만 사과를 하지... 애 먼저 사과해야되는거 아닌가
292,@hilm1359 담날 누가 등원을 시켰고 그리고 그 당일날 엄마가 집에 들어오지도 않았다는건가??????이게 말이 돼?????????
293,@webyulha_papa @_dain_mom 미치겠다 진짜..
294,@naunoffic 진짜 미친거 아냐??엄마란 사람도 진짜 답없다. 애기를 무슨 저얼굴로 만들어놔
295,@7.llxeo 개빡쳤어 나 지금
296,@j__ya_a 와 씨바 진짜 미친거아니가
297,💕0
298,아니 어떻게 때렷길래 ㅠㅠ 아이얼굴이 😭😭😭사람새끼냐 ㅠㅠㅠㅠㅠㅠ
299,"@jiyun_8844 횟김에 때렸다는게 말이 되나 ,, 엄마가 안계실 사이에 아이는 얼마나 무섭고 아팠을까 ㅠㅠ 눈이 저 지경까지 된거면 얼마나 때린거냐 ,, 진짜 얘한테 무슨짓을 한거야.. 엄마가 몰랐다는것도 말이안됨 ; 아이는 무슨죄야"
300,저건 애미도 방임으로 친권박탈해야해...ㅡㅡ 애 때린거 알고도 모른척했겠지.
301,@jh_jy1764 @junwoo_minjung 아니.... 저렇게 애가 맞았으면 바로 티가 났을텐데 다음날에 눈이 부은게 보였을테고.. 엄마는 뭐한다고 어린이집 학대라고 한거지??? 엄마남자친구 문제는 둘째치고 엄마랑 상관 없는지부터 확인 해봐야할듯.....
302,@ravely___mom 미친
303,정신병자인가...
304,@gangupapa
305,헐 미친
306,저 정도면 아빠가 양육권 가져와야지 엄마가 진짜 몰랐겠냐 지가 때리면 양육권 뺏겨서 양육비 못 받을까봐 남자 시켰겠지
307,@hong.___zchan 와 진짜 저 때린사람 사람인가
308,씨발
309,하...애 키우는 부모로서...가슴아프네요...저 어린아이가 무슨 잘못이 있다고ㅜㅜㅜ
310,몸주고 마음도 줬지만 보는 눈이 쓰레기네
311,@yu.uuuj 에바지....
312,@subun319._.08 미친 .. 얼마나 때렸으면 저정도로 눈이 부어 ... 😨
313,아가 얼굴이 이렇게되도록 너무하다 ㅠㅠ
314,@daerijang @ju__vely1201
315,엄마 방관한 거 아니라는 확실한 증거가 있나요 그리고 아이 엄마에게 사과할 게 아니지 피해는 아이만 입었는데 엄마한테 왜 사과를 하는지 모자이크 처리 해도 다 티나는 저 멍들을 등원 시키는 엄마가 몰랐다는 게 말이 되나요
316,엄마자격없다
317,대체 애들을 왜 저렇게 패냐고 어른시부럴것들아 ㅠㅠㅠㅠㅠㅠㅠ
318,"@ji__ttong 애를,,,저렇게 만드냐,,,"
319,@hyunjjjin_91 이거
320,@nhyun.miiin 엄마한테 사과를 왜햌ㅋㅋㅋ 애한테 해야지 미친 (대략심한말)🤬🤬🤬
321,저게 사람인가 싶다 대한민국 싹 안갈아엎나 법이 좆같이 약해서 씨발 나라가 이모양이지
322,@y_s07c 홧김에 때렸다는거 보고 뒷목 잡고 쓰러질뻔
323,@minddong__e 미친
324,저런 엄마나 저런 남친이나 둘다 똑같은 인간들
325,엄마가 몰랐다는게 말이돼? 남친 똑같이 패버리고싶다진짜..
326,@doosenara 아니 어떻게 때리면 애 눈이 저렇게가 돼...?심지어 다음날 알았다는 게 더 신기..
327,@jeong.9861
328,@luvxoi 하... 진짜... 이 화를 어떻게 풀지...
329,@dlekgo11 미친
330,@i_am_chaebeen 헐ㄹ미친
331,@julia_0208__ ㅇㅏ... 진짜 개빡친다 애 얼굴을 ; 저렇게 패면 정신머리가 대체 ;
332,ㅡㅡ 인간이니 ㅅㅂ
333,@jung_eae 흐미 이게 뭐람 ㅠㅠㅠㅠㅠ 아니 애 엄마가 이혼하고 남자친구 사겻는데 그 남친이 애를 때렷다자너..
334,@hwangjina4602 요즘 저런거보면 내가 분노조절장애됨
335,@kim.ny_ @ju_hee_2127 @hyeona1627
336,"@dan22_y @n._.sarang
남자가 때렸다고 정확하게 나왔는데 따로 나온 내용도 아니고 '엄마'가? 라고 욕하는 사람들은 뭐냐 ... ㅅㅂ 애 잘못되면 여자만 욕 먹지 아주
남친이 구라를 쳤을 지 어케 알아ㅠ"
337,아니 남자새끼가 팼는데 왜 계속 엄마만 찾냐 댓글은 ㅋㅋㅋㅋㅋ ...
338,애를 쿵푸팬더를 만들어놨네
339,아니시발 애 눈을 와 ㅋㅋㅋㅋ 저런거그냥사형시키먄안돼나
340,"친엄마 외에 다른 보호자가 없을까요? 보호기관에서 수시로 방문해서 돌봐줬으면 합니다( 폭행,언어 학대 흔적이 있는지 검사 )"
341,열불나네~~~~~ 미치놈우시끼 엄마도 잘못
342,제발 아동학대 강화좀 시킵시다 쫌! 그것이 그렇게 어려운일입니까? 나랏밥 먹는 아줌마아저씨들! 본인자식들이 그러면 발벗고 나설것을ㅡㅡ 왜 한두해도 아니고 발전된게 없는것인지...
343,열받네. 애가 뭔죄야. 부모 잘못 만나서.. 엄마는 만나도 ㅂㅅ같은놈을 만나고 있으니..
344,분명 남친이 저런거 알고 있었을거다. 넘어갈려다 사태가 커지니 남친 고소한거임.
345,애미년두자격없음...
346,@babypink.93119
347,결혼은 신중해야...
348,미친놈이네진짜ㅡㅡ
349,@ssang.han.89 미칭....남자친구도 모자라 남자친구가 학대라니ㅡㅡ ..
350,@aelyn_2 말도안되
351,@yuxnhee 미친거 아니냐
352,@gudwns47
353,하ㅠ 진짜 너무 빡친다..
354,아이엄마의 남자친구??
355,제발 애있는 사람이 싫은 사람은 연애도 시작하지마라!!! 애한테 손을 왜대!!!!!!! 깜빵에서 썩어라!!!!!!!!
356,지새끼라고 키우고는싶디?🤬🤬🤬🤬🤬
357,@cielo_o01 와 진짜;;;
358,@sungwonkang84
359,@koahra17 여보 이거 봐봐 (욕은 하지 않을게요...휴~)
360,@love30921 진짜 ㄷㄹㅇ들 천지다
361,@emmaemmaemma0
362,아 xx애들 좀 건들지 마라! 니들 늙었을 때 애들한테 쳐맞고 억울하단 소리하지마라! 다 업보야
363,@ji_yul75 미쳤다..
364,쓰레기 애기를 때리냐
365,애를저지경으로..3분동안? 진심화난다ㅠ
366,@germer87 3분동안......?
367,@luyoungkim 미쳤네
368,아이 엄마가 등원시켰다는 내용없습니다. 엄마가 등원시켰는데 모를수가있냐 방관이다 없는 내용 지어내지말고 때린 남자친구나 욕하세요
369,홧김에 5살 얼굴을 저렇게 만들었다고? 미친남자네 너도 똑같이 얼굴이 강스파링으로 조져줄까??
370,@1.seol____ 애 엄마는 또 어린이집탓.. 제대로 살펴보지도 않고
371,@mi_ssss2 와 미쳤다 애기 얼굴봐봐..
372,@with_ri 미친거야? 애초에 엄마 남자친구라는 단어가 있다는게 왕웃기네 ㅋㅋ
373,@liillluuu_u 🤬
374,@jimin__0507 @daily_kyung @eunhee_0326 남친도 충격인데 애얼굴 어에하면 저래되지 소름
375,@dd._.dain 미친거 아니야
376,@gh__714
377,"@jongsoo.kim.9003 미친놈아니가 아 욕나온다, 애 얼굴이 저렇게 때렸다고? 와 진짜 저건.."
378,@yu_bin60 충격이다 진짜
379,@real_jong
380,@una_jeonggg @k.movie_0320 ㅉㅉ..
381,@khjnkmk @_mee__j
