,댓글
154,👏👏👏👏👏👏잘하셨어요...힘내시구요...항상 응원합니다^~^
155,힘내세요~
156,👏👏👏👏
157,다해배우님~~ 기운내시고 힘내세요👍
158,헉 배우님 그런 일이 있으신 줄 전혀 몰랐는데 그동안 많이 무섭고 힘드셨겠어요😭😭 그런 와중에도 유튭과 인스타 방송과 공연 해주셔서 너무너무 감사하고 잘 이겨내주셔서 감사합니다 ㅠㅠㅠㅠ💕 그 스토커 꼭 천벌 받으면 좋겠어요 ... 한명의 팬에 불과하지만 그래도 항상 응원하고 있습니다 !! 배우님 힘내세요💪😍💪‼️
159,힘내세요~앞으로 좋은 일만 가득하길!!!❤❤
160,절대 봐주시면 안되요 화이팅❕❕❕응원할게여 ❕❕❕
161,응원해요. 정말 정말 응원해요. 🙏🏻🙏🏻🙏🏻
162,🙌🙌🙌
163,힘내세요. 응원할께요
164,다혜배우님 앞으로는 행복한 일만 가득할겁니다 ❤️
165,잘 했어. 잘 하고 있어. 잘 될꺼야.
166,힘내요~👏👏 잘될꺼에요👍👍
167,다해님 항상 응원하고 있어요 ^^ 잘 하신거에요^^ 힘내세요 ^^
168,응원합니다. 힘내서용👏
169,👏
170,언니 응원할게요!!! 언니 마음 고생많이하셨어여!! 빨리 고소 잘 진행되서 그 스토커 꼭 벌 제대로 받기를 바랍니다!! 정말 스토커 협박 등 모든 범죄는 범죄이기때문에 벌 제대로 받으시고 다시는 안그러셨으면 좋겠습니다!! 다해언니 화이팅👍👍👍
171,얼마나 힘이 들었을지..ㅠㅠ응원해요 너무 잘 하셨어요
172,힘내세요 화이팅!!!
173,힘내세요🔥🔥🔥
174,💐
175,👏👏👏👏🌷
176,끝까지 힘내세요!!!!!!
177,👏👏👏
178,👍👍 응원 합니다
179,아 속 시원하다!!나쁜놈 그냥 콱 가만두면 안되요. 잘하셨어요!!응원합니다❤️
180,❤️화이팅
181,힘내요 갈수록 쓰레기들이 많아지네요~!👍👍👍💖💖💖
182,힘내세요. 항상 응원합니다!👏👏👏
183,다들 적극적으로 대응해야 피해요인이 줄어들겁니다. 잘하셨어요
184,❤️
185,힘내세요!!응원합니다!!
186,👏👏👏👏
187,👏👏👏👏
188,다해님💕고생 많으셨어요 정신과 진료를 받아야할 사람이 괴롭혔군요 힘내시고 이런일은 주위에 많이 알려서 도움을 받는것이 중요해요
189,응원합니다!! 힘내세요!! 👍👏
190,곧 풀릴거야^^
191,아으 역시 우런니 예뻐요❤️언니근데 뭔가 민주언니랑 닮은 느낌🤔
192,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지금도 애정은 가득해
193,근데 우리 아웃사이드를 나간 기억없지? 저 길만 주야장천으로ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
194,❤️언제나 이쁨❤️
195,다해님 너무너무 아름다워요❤️😍
196,미쳤다 언니 미모 머선일이에여😭넘이뻐여ㅠㅠ
197,배우님 진짜 너무 예쁘세요...어쩜이래요?💛❤💜🧡💙🤎💚
198,오 미인이셔 눈부셔👏😍
199,와 언니 왤케 예쁘요.....
200,우와아 세상에 너무 아름다워요 배우님 ㅜㅜㅜㅜㅜㅜ😭😍❤️
201,여신이다ㅠㅠㅠㅠㅠ
202,저도 기분이 좋아지는것 같아요
203,MC배 멋짐
204,언제나 아름다우세요💕💕
205,여신..여신..상여신 우리 다해님....환절기에 건강 챙기시고 보고싶다 많이 ~♡
206,20대 꽃 미모를 ❤️❤️ㅋ 예쁘네요 ㅎ 내년엔 여행 많이 하세요.
207,다해배우님 너무 예쁘세용 ㅠㅜ 항상 응원합니당!!
208,"랩과 국악 ,,, 아직도 잊을수가없어여 🤪 ㅋㅋㅋㅋㅋ 언니 좋은 꿈 꾸세용🌛🤍🖤"
209,으앗 이렇게 촬영하셨구나😂😂 알찬 라방 감사합니다💗
210,우런니 랩은 이제 그마안🙏🏻ㅋㅋㅋ
211,아 저 알콜넣은 포킼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
212,너무 즐거웠어욮❣️❣️
213,라방 재밌었어요 또 해용~❣️
214,너무이뻐여❤️안녕히 주무세요
215,꺄아 배우님 잘자여😘 선물같은 시간이었어요
216,또.해.주.세.요.약.간.일.찍.요.ㅋ
217,언니 허리 아팠겟다ㅠㅠㅠㅠㅠ저 일단 국악요청한 주영이 혼내러갑니다 잘자요
218,배우님 오늘 너무너무 즐거웠어요💓💓 진짜 따뜻하신 분...🥺 라방 더 자주해주세용ㅎㅎ
219,오늘 라방 재밌었어요 감사합니다 !! 좋은 밤 보내세여
220,오늘 하루도 수고 많으셨습니다.주님 안에서 평안한 밤 되세요.
221,만나서 반가웠어요..일이 있어서 중간에 나온게 아쉬웠지만 그래도 만나서 엄청 반가웠어요
222,과자를 저렇게 먹는데 왜ㅜ날씬이????😤😤😤불공평하다아아아아 ㅋㅋㅋ
223,배우님 어제 재밌었습니다ㅋㅋㅋㅋㅋㅋ 장르 가리지않고 다 소화(?)하시느라 수고하셨어요ㅋㅋㅋㅋㅋㅋㅋ💛
224,너무 행복했어요😆😆 좋은 밤 보내구 다음 라방때까지 행복하길❤️
225,👍👏👏👏💓🙏
226,오늘 배우님 텐션 대박이었구요😁 제 이름 많이 불려서 좋았어요❤️ 언니 라방이 세상에서 제일 재미있어요ㅋㅋㅋㅋㅋ👏👏 앜ㅋㅋㅋ저렇게 하고 방송하셨구낭🤣🤣 비하인드까지 완벽한 다해님 방송 너뮤 재미있습니다❤️❤️
227,라방 뒤늦게 알게 되서 아쉽네용 ㅜㅜ
228,다음 라방때는 함께 하고 싶네요!💕💕 항상 응원합니다!
229,다 아는 언니분 과 하고 싶은거 다 해님 오늘 넘 멋찐 시간이였어요 랩도 듣고 ㅋㅋ좋은 꿈 꾸세요~
230,완죤 꿀쟁 특히..새꼼달꼼 암내 토마토 ㅋㅋ
231,❤️❤️
232,이뿐 다해님 잘자요~~~❤️❤️❤️❤️
233,얼렁요~~~~노래면 노래 요리면 요리 미모는 완전 월드 미스코리아 보다 더더더 살앙합니다~❤️👍
234,기대합니다...👍👍👏👏👏👏👏👏👏
235,오 미인이시다 매일
236,배우님도 좋은밤 되세요🌙 앞머리 내리신거 세상 존예ㅠㅠㅠ💛
237,좋은밤되세요😍
238,의미심장하다 ㅎㅎ
239,좋은밤 되셔요~ 🙏🏻
240,네 기대해보도록 하겠습니다👏👏👏👏
241,다해배우님도 굿나잇~😍
242,앗!
243,💛💛💛🤗🤗🤗
244,🙏🏻
245,굳나잇입니다 배우님 ! 좋은 꿈 꾸시고 브이로그 기대할게요❤️ 항상 행복한 나날 보내세요😍😍
246,다해밴님도 안녕히주무세요!!💖💖
247,와! 다 해 다! 응? 거꾸로해도 다해다?
248,잘자요~👏
249,😍❤️❤️
250,헐 라방 너무 조아요ㅠㅠㅠㅠㅠ
251,배우님 라방이라니..😲 너무 감사하죠🙌
252,라방이요>< 날씨도 춥기도 해서 넷플보며 집콕요♥
253,👍❤️이쁨주의❤️👍
254,두 분 미인이셔요 내일 기대되you
255,❤️
256,어우 이뻐요
257,헉 라방 너무 좋아요오ㅜㅠㅠㅜㅜㅜ❤️❤️
258,라방하면 바로 달려갑니다❤️ 시험기간이여서 공부해요 ㅠㅠㅠ
259,몇시에 하실건가요...?
260,얼빡 노래방 ㅎㅎ
261,헉 언니 사진 넘 보고 싶었어요 😘😘 라방너므죠아용 🙋🏻‍♀️💜
262,헐 라방하면 달려갑니동😍😍
263,👍👍👍👍👍
264,"지니에게 빌 세가지 소원은?
3대 얼마나 치나요?
낼은 바쁜데 라방 담에 하믄 안되나요?😭"
265,낼 연습마치자마자 라방보러갈게요❤️
266,😍😍 라방 라방 ❤️❤️
267,아름답다 우리 다해님 ^^
268,굴전 나이스👍👍
269,완전 맛있어 보인다~~
270,오 맛있겠굴
271,굴 👍👍👍👍👍
272,❤️
273,❤️맛나게먹으면 0칼로리❤️
274,못하는게 뭐예요? 와~~겁나 맛나겠다...👍👍👍👍👍
275,맛있게 드세요
276,잘 쉬었어요👏
277,와...와!!!!!!!!
278,와아 세상 맛있겠다 ...😭😭 b의 주방 저는 넘나 좋은걸요❤️❤️
279,미래의 남편분은 좋겠다 ㅋ👏👏👏👏👏
280,"그래도 열심히, 잘 챙겨먹으니 이쁘네 😍"
281,맛있어 보인다.
282,요즘 통영굴이 제철이죠. 저도 음식준비할때 먹다 남은 국이 애매하게 남았을때 버리기는 아깝고 냉장고에 넣어두었던 음식들 김치며 버섯이며 두부 콩나물등을 다 넣고 정체모를 국을 끓이곤 하죠. 근데 모로 가도 서울로만 가면 된다고 맛있기만하면 되죠. 갑자기 얼큰한 수제비가 땡기네요
283,❤️
284,요리 잘하네 👍👍👍👍
285,시금치 맛 많이 나나요?
286,보기만 해도 건강해보이네용❤️
287,배달 좀 해주세요 ㅋㅋ 맛있어 보입니다 ㅋㅋ
288,우와아 시금치 파스티 처음보네요 ...! 점점 더 화려해져가는 b의 주방 체고입니다 ㅠㅜㅜㅜ😍😍❤️❤️
289,예약되나요?! 😘👍
290,이건 레스토랑인데요??😍
291,우울해도힘내세요저도우울하고스트레스쌓이는날입니다
292,"야근하는 날 유독 'b의주방' 이 업뎃되네요😭
애들 아프지말고 건강했음 좋겠네요~다해님두요😍"
293,우런니 요즘 b의주방에 맛들리셨나봐요ㅋㅋㅋ😍
294,맛있겠네요^^
295,크림파스타를 보고 있으니 대학원시절 과 여후배들이 혜화동에 파스타 맛있게 하는곳 있다며 같이 갔었는데 그친구들은 보기만해도 느끼해보이는 걸쭉한 크림파스타를 주문하고 전 토마토스파게티를 주문. 얼마나 맛있게 먹던지. 시금치크림파스타는 왠지 먹으면 건강해질것 같은 느낌?
296,이제 배쉪님으로 나가시는겁니까? ㅎㅎㅎㅎㅎ 울적할땐 얼빡샷을 찍어보는것도 좋을것같아요 !! 응원합니댜! 😍
297,걱정말아요 이렇게 이쁘게 먹으면 이쁘게 살찔거에요 히히 ㅎ히히히히
298,b의 주방 자주 올려주세요❤️ 너무 좋아요 배우님😍😍
299,저 밥 다 드시는거 아니시죠? 그냥 두세섣가락만 드실거 같아용. 너무 맛나개 보여용~~~~다 드세요~~~~
300,고추 썽그린거 플레이팅만 해놓고 먹을때는 빼고 먹었져 𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅
301,와우~~~
302,오~~~~~!👍👍👍
303,헐 ㅠㅠ 배고파요!!!❤️ 언니는 금손이신가😍
304,뭔가 고급스럽다❤️❤️
305,간장이 어제 만든 파스타만큼 있음;;;👍
306,배추전 달겠다
307,배우님이 올리시는 음식 사진 다 넘 맛있어 보여요 흑흑ㅠㅠㅠㅠㅠㅠ
308,여기에 겉절이나 총각김치가 같이 있다면 조촐하면서도 완벽한 만찬이 되지 않을까 싶네요. 물론 배추전이 진을 치고 있긴 한데 말이죠. 군침이
309,❤️
310,사진도 정말 맛깔스럽게 잘찍는당👍
311,맛잇게 보이는데 래시피점~
312,아니 어디로 가면 되냐고
313,먹음직스럽고 맛있게 보이는데 맛있게 잘 드셨나요.
314,맛있게 먹는 음식은 살 안찝니다 ~ 건강하시고 더욱 예뻐지세요 ~ 그릇들과 사진이 다해님 성품을 나타내는듯 예쁩니다 ~ 😄 💖 👍 👏👏👏👏
315,Your food look delicious. 👌
316,❤️
317,👍👍👍
318,와~~~
319,와앜 배비룡님 요리 넘나 대박인것 ...😍😍
320,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우니 고소해
321,화이팅~~~~!👍👍👍👍👏👏👏
322,? 저거 한입 먹으면 끝나는 양 아닌가요.....
323,도대체 무얼까요. 이건 못하시는게 없네요. 요리하는 일인으로 참말 엄지척입니다👍
324,근데 이거 한입인데 🤣🤣🤣🤣
325,"츄릅!!👍
새 프로그램 기대할게요~😍"
326,언닌 다이어트라는걸 하실 필요가..... 언니 드시고 싶으신거 다 드세요 😛💛
327,와 맛있어보여요ㅠㅠ 근데 새 프로그램 미팅..이요?! 기대된다요 어떤 떡밥일까!!!!!
328,최후의 만찬이라니... 새프로그램 빠이팅입니당!!!!
329,쌀쌀한 날씨 감기 조심하시고 즐거운 하루 되세요 .
330,만찬이라고 하기에는 쪼끔 부족한듯 싶지만 사람마다 차이는 있을수 있겠죠. 전 옆에 있는 커피가 땡기네요
331,John Stainer. Sang this as a boy soprano
332,❤️
333,와 진짜 배우님 목소리 너무 아름다워요🤭❤️
334,👏👏직접 들었으면좋겠다 앨범언제나와유 ㅋ
335,👏🏻🤍🙏🏻
336,얼마 남지 않은 10월 잘 마무리 하시고 즐거운 주말 보내세요.
337,👏👏👏👍🙏😍
338,👍🍊🍊🎣🐟
339,어우 👍🏻👍🏻👍🏻 최고여 진심
340,배달앱😎
341,정말 맛나겠다~~~♡ 배춧국에 고추장떡 셋팅도 넘 세련됨~♡
342,흐엉 군침 돌아요 ㅜㅜ 플레이팅도 고급스럽게...✨ 역시 언니의얼음사랑 ❄️🤍
343,와 대박 고추장장떡은 뭐죠??신기해라...
344,와아 ... 요리왕 배비룡 ....🤭🤭
345,오~~~배장금 ㅋ 요리를 배우신건가요?
346,배장금
347,♥️👍
348,❤️❤️👍👍😋😋🤩🤩 우와 ㅋ 맛이 느껴져요 😝
349,👍👍👍
350,고추장장떡?? 고추장찌짐? 김치전 같은 맛인가 🧐
351,이 집 밥 먹으러 가야겠네
352,잘못하면 휴대폰을 뚫고 들어갈지도
353,"와우..진짜 맛있을것같아요
요리도 진짜 잘하시고
사진도 진짜 잘찍으시는듯
다혜자매님 못하시는게 뭔가요~ㅎㅎ
(매번 눈팅만 하다가 댓달아봅니다ㅎㅎ)"
354,아마도 흰쌀밥에 배추된장국
355,언니 징차 요리갬성..💜
356,회삿밥🍚 야근입니다😭
357,전 요즘 우엉조림에 빠져서 그거랑 밥이랑 먹어요☺️
358,고기 없이 연어요~~👍
359,와오 배우님 요리하시는거 지주 올려주셔서 너모 좋아요❤️❤️ 저는 오늘 토스트 해먹을거에요 !!
360,소고기요 ! 🤩 우왕 언니 내일 강릉 가세요 ?? ☁️
361,집에 들어오는 길에 해물과 채소가 많이 들어있는 해물 짬뽕이 막땡겨서 포장해서 집에서 먹었어요. 보통 소주한잔 걸치곤 하는데 집이라서 레드와인과 같이
362,너무 맛있어 보여요
363,배장금이 출연ㅋ
364,아욱국이요~^^
365,👍🍊🍊🎣🐟🐟
366,스시스시싀시요 ㅎㅎㅎ 한개 먹어보고싶네요!!! 넘나 맛있을것같아요!!😍
367,❤️
368,난 만두국~♡
369,샌드위치 맛나겠다~~♡
370,😋😋👍❤️
371,배다해니까 sun's kitchen 어때요?😅
372,B’s kitchen 계속 아무 생각없이 그렇구나.. 했는데 읽어보니까 비의 주방.........(?)
373,b의 주방 시리즈 넘나 좋아요😍❤️
374,꺄아 감자전 너무 맛있겠다요😘 역쉬 배쉐프님❤️
375,어우👍🏻 팔아도 되는 맛임
376,❤️
377,나도 가야겠다 저거 얻어먹으러
378,배다해=바다해== Sea’s kitchen=바다식당?? ㅎㅎ
379,그림같은 식탁이네요. 감자전은 거들뿐
380,천상의 주방 ㅋ 시집가셔유
381,우런니 언니가 가장잘하는 요리는 뭘까여??😍
382,귀엽당 🤣🤣🤣🤣🤣🤣🤣
383,로운이 피치가 더 높은데? 🤣 귀여워😭
384,같이 놀고 싶은 아기 💙💚
385,ㅋㅋㅋㅋㅋ38개월과 8개월아가들인가여?❤️❤️
