,댓글
45,소원 리스트에 있던 사진전시회 라서 배우님께서 여러분들 과 열심히 준비 하셨어요. 축하해 주셔서 감사합니다..그리고 홍석천님도 정말 멋진분 이세요 👏
46,Omgggg ur w/ my fave actor ... plsss give my hug for him ❤️
47,류준열배우님 봉오동전투에서 넘 멋졌어용~꺅~
48,류준열님 머리가 많이 자라셨네요😊 장발도 잘어울려요👍😍
49,우왓~~~~대~~~~발 나에 준열씨!!!!
50,와 누나에게 손가락질인교? 으랏찻차
51,류준열을 미남이라고 하는건 도저히 이해가 안감. 장동건 원빈이 미남 아닌가.
52,Thank you for coming @tonyhong1004 congrats oppa @ryusdb ❤️
53,그런 존재입니다👍👏🙏🤩
54,화이팅!!!입니다!!!💪🏼💪🏼💪🏼💪🏼😊
55,💪🙏❤️
56,늘 그런 분이세요👍
57,성품이 좋은 사람♥️
58,좋은사람😊
59,잘생겼다👍👍👍
60,🤩
61,하림..인즐요
62,👏👏👏네~~👍👍👍
63,물론이지요👍
64,오빠는 그런 존재이고도 남지🙈
65,휴식 같은 분~~~🤗
66,태국요리먹국싶어요😊🙏🏻
67,👍🏻
68,휴식은 안되는데 ㅠㅠ 에너지가 나요💙
69,늘 위안을 받고 응원합니다~^^
70,충분히요~~~🤗
71,이미 오빤 그런 존재에요❤️
72,🙌🙌🙌 정말 그런 존재!!!!!❤️❤️❤️
73,👏
74,이 와중 에 안경 🥽 멋지네요
75,이또한지나가겠죠 힘내셔요 어린시절철없이 이태원에서놀던그때가그립네요 벌써35년세월이 무색해요 모든사람의힘이시니 힘내셔요 다시 쨍할날곧올겁니다 👏👏👏홧팅!!!
76,👏👏👏
77,언제나 삶에 힘이되어주시는분입니다 화이팅
78,남셋여셋부터 팬이에요~~~~😍😍
79,😍😍😍화이팅 ᆢ의리의 사나이ᆢㅋ
80,👏👏👏👏👏
81,힘내세요 또 잘 풀리시리라 믿어요!
82,언제나 좋은 에너지가 되어주시는분 ~~ 우리 같이 화이팅 해요 ^^
83,"늘 멀리서나마 응원해요, 힘내세요!👍👏"
84,형 목도리 이뻐요 ㅎㅎ
85,적어도 제게는... 그런....😊
86,👏🌅🌅🌅🎊
87,충분히 당신은 모튼이에게 희망입니다
88,화이팅 하세요..토니 홍..잠시 쉬고 다시 하면 돼요
89,좋은분이세요👍🏻
90,🌈🌈❤️네~~!! 화이팅입니다 요즘 세상 편하신분들이 얼마나 되시겠는지요 그저 희망과 꿈을 안고 소망 가운데 또 살아가는것 같습니다 선생님께서도 더욱 신명나게 움직이시며 우울해 하시지 마시기를용❤️🌈🌈
91,사랑합니다 대표님😍😍😍 처음뵙구 너무긴장해서 표현하지못했지만 가까이서 느껴지던 따뜻한 눈빛에 감동하고 감사했답니다
92,안녕하세요~ 항상 눈팅만 하지만 멋지신거 같아요~ 저저 팬이예요~🙈
93,순간 돈스파이크인줄 죄송합니다 ...
94,이미 그런 존재시구 참 많이 베풀어주셨어요!! 화이팅 입니다!!
95,"나와 다른 무엇들에 대해 모르는 사람들은 부러워 하기도 하고, 희망이 되기도 하는 것 같아요. 석천님은 많은 사람에게 희망이죠. 잠시 멍~할 때는 그냥 멍......하세요 👍🏻"
96,화팅이에용ㅎ
97,응원합니다 ♡
98,이미 그런 존재입니당 💜 멍때리시고 충전만땅하시고 좋은 에너지 주떼욥💪🏻💪🏻
99,저도 석천오라버니가 힘드시고 지치실 때 활력소가 되는 존재가 되었으면 좋겠습니다.
100,때론 비우는 것이 채우는 것 보다 중요 한듯...머플러 멋져요😀
101,아주 옛날 100문100답 편지보냇을때 편지대신 전화주셧던 기억 잇으시려나ㅎㅎㅎ
102,이미 그런분이예요💕
103,무슨 이유인지 몰라도 석천님 보면 귀히 대해야 할 분처럼 느껴져요. 나이란게 무게를 가지고 덤비는 것이라 생을 힘들게 하지만 건강 하시고 즐거운 일 만 가득하시길 빕니다.
104,언제나 반가워용 석천씨!^^
105,존재만으로 빛나는존재
106,모피어스? 난 빨간약을 먹겠어요~
107,가끔씩 머리를 비우는것도괜찮아요~힘내세용~^^
108,Good looking natural face...👏
109,오오~ 멋져요~ ^0^ 마음은 너~무 예쁘지만 지금은 다른 사람들에게 도음되는 사람이기보다 혼자 온전히 힐링하기를 바라요~ 응원합니다~ 처음이라 서투네요~
110,형은 많은 사람들에게 영감도 주고 버팀목도 되어주고 있으니 힘내세요. 팬들이 형을 응원합니다.
111,힘내세요.슈퍼파워~~
112,"나한테 그런 존재에요. 눈 시력 매우 안 좋은 석천 님 사주 보아 주었던 사람인데, 메세지 보냈어유~~♡"
113,홍석천님 항상 응원해요^^
114,나이들면서 멋져지는사람들이 있네요..님도 그렇고 ..
115,😍😍😍😍
116,"살면서 저에게 처음 꼭 한번 만나고
싶은분으로 느끼게 해준 공인
홍석천님

언제가 될진 모르겠지만
죽기전에 꼭 만나 인생조언 단한번만 듣고싶어요 항상 응원합니다"
117,너무 힘들어하지마세요. 응원하는 분들이 많으니깐요~ 파이팅하세욧!!!! 😄
118,충분히 좋은 휴식같은 존재죠!!! 화이팅욥
119,멋짐주의
120,방금 천하일미 주문했어요~ 첫주문해봐요 모든분들 힘내세요~^^
121,그렇게# 멍#때리면 #뇌를 쉬게 해서 좋은겨#다시 힘내서 #보는 사람들의 본보기가 되어야지~~~😘😘😉😉😉
122,지금27프론데 어떻게해야 33프로할인되요?
123,요거 맛있겠어용👍👍👍😍
124,앗 💕 구매각 ☺️
125,요것도~~ 주문와료😍👍
126,이쁜 🤗
127,🤗피치클링🍑👍
128,항상응원합니다~홍석천오라버님👍👍👏👏😄😄
129,2020111238446531 으엉 💕 석천님 믿고 구매했어요 ☺️ 전에 이태원에서 반겨주시던때 처럼 인스타에서 만나고 구매할수 있어서 넘나 좋아요 ! 맛있게 먹을께요
130,와우~~~~👏👏👏👏👏 피치!!반갑네요~🤗❤️ 바로 주문했어요!!
131,달달한 하루되새요🙏😘❤️
132,미남..😊
133,와 맛있겠드
134,오 이건 탐나요...😍☺️🎉👍
135,👏🐮🐮🐮
136,상큼해보여요~
137,글에서 복숭아향 나요!!😸😸
138,샤인 떨어지지않게 먹고있는데. 요곳도 맛나겠네요~~이번에 피치다~~~고고~~😆😆😍
139,안경이 너무 예뻐요!!!!🙈❤️
140,응원합니다
141,옵 반갑습니다
142,2020111123040541~2020111122934221 우리집.아들집 주문완료요^^*
143,😍
144,우왓!!! 저 샤인 처음 공구 하실때부터 구매해서 지금까지 계속 주문해서 먹는데 너무 맛나요!!! 이제 탄산은 입에도 못대겠어요 ㅎㅎ 피치도 구매해야겠네용!!😁
145,와 피치클링😍 친구 통해 먼저 마셔봤는데 정말 대박이에요👍🏼 복숭아 먹는 느낌! 3박스 쟁여두러 갑니다ㅎㅎ
146,맛있어 보여요~~~ 상콤상콤😊
147,첫 주문 구매완료 했어요~~^^
148,감사합니답!!
149,아침부터 저녁까지 건강하고 맛있는걸로만 먹고마시니 부럽고만!
150,피치
151,@sg.yj 복숭아맛이 나왔네
152,How can i buy those from here ? 🇺🇸 I love to try those
153,@tonyhong1004 it's my favourite drink peach 🍑 flovur
154,주문번호~~^^2020111131141821
155,꿔바로우~!!!!!!!!!!!!!😍
156,주소 클릭이 안되요😢
157,👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷
158,헐 해외 배송도 되나요?
159,양많이요망❤️
160,꿔바로우 기도기 입으로 쏘옥😘 당장.
161,어플로는 주소클릭이안되네요
162,Enjoy 👍🌹
163,맛있겠네요~~~🎶🎶👏
164,요건 완전 매진각👍
165,❤️꿔바로우~~~👏👏👏👏👏 맛 봐야죠~ 주문할께욤~^_____^👍
166,탕수육 구매해서 맛있게먹었는데..꿔바로우도 기대되네요👍근데..링크 안눌러져요ㅠ
167,마싯끗따....
168,와
169,오빠 이거 완전 대박 느낌인데 저도 잘 노리다가 살게요💚❤️
170,미리구매주소클릭.저만않되나요?ㅠㅠㅠ
171,아 진짜 맛나게 드시네요 ㅎㅎ 나두 사야징 ㅎ
172,구매해야겠어요!!! ♥ 맛나겠다으😋
173,Cireng mungkin kalo di Indonesia
174,본방사수!!!군침돌아요~~
175,"해외배송, 플리즈!!!"
176,하와이 로 배달 되나요?
177,대박나세요!!
178,아 식욕땡겨
179,🎶 아 맛있겠다!먹고 싶어??🎶
180,대박나십시요 👍👍👍❤️❤️
181,Wow looking yummy
182,악!!!! 배고파진다....
183,옴마 링크 클릭않되는데용?? 미리먹지마용??
184,What is it? Looks delicious and crunchy and chewy and .....yummy!
185,진짜 태국에서의 먹방을 기대합니다 형님ㅎㅎㅎ
186,오빠.... 나혼산에도 나와주세요.....ㅎㅎㅎㅎ
187,나혼산~ 전참시 고고!!
188,태국 ㅜㅜ
189,👍👍👍그리운 마이타이 ❕❕❕
190,매니저님 너무 미남이시네요😍 전참시에 두분 나오시면 안되요?😍👍
191,อาหารไทยอร่อยทุกจาน❤️👍🇹🇭
192,👍👍👍👍
193,공심채볶음완전좋아하는뎅.ㅎㅎ너무맛있겠어요..👍👍
194,전참시에 빨리 나오시길🙏🏻🙏🏻🙏🏻
195,늠 맛나겟당!!! 진짜 나혼산 고고!!!
196,충분할듯요~ 고고씽~
197,이욧!!!! ❤️👏
198,매니저님!!!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
199,우와 울 동네 맛집이네요. 급 배고파져요
200,👍👍👍
201,#전참지 석천오빠 나오시면 좋겠어요🙏 여기서도 노린다!!!!
202,👍👍👍👍👍
203,똠얌꿍 넘 맛잇오요👍
204,U really miss Thai food haha 😆
205,여행 규제 풀리면 제일먼저 한국으로 날라가야지 !!! ㅎㅎㅎ 👍👏❤️
206,담달부터 한국관광객 들어오게 한답니다 ~4일줄어든 10일 격리가 아직 잇지만요 👍
207,오! 일하는데 근처네요! 나중에 포장해야겠어요 ㅎㅎ😆
208,👏👏👏👏👏
209,👏
210,얼핏보고 성시경님 인스타인줄ㅋㅋ사진이 비슷해서요ㅋㅋ
211,@kome35 여기 맛있다심👀
212,@solphan 그때지나가다봤는데
213,@lovely_keily 태국가자. 분당으루
214,@ar_qeag 다음은 정자로 온나👏
215,👏👏
216,캬~~~~침나와요 저두 태국고고고~
217,전참시 괜찮네요 나와주시길~!! 👏👏👏👏
218,청라도 오세요~~~^^
219,첩 아한타이! 킷틍 무앙타이 카
220,อร่อย
221,그럼 브라이트도만나서 안부좀전해주세요!!! 꺄아아아아아아😆
222,"어뜨케하면 맛있게,만들수가 있을까요ㅠㅠ~~꿀팁비법좀알려주세요~~~~"
223,정말 맛나겠어요~~~^^
224,ต้มยำกุ้ง 🦐 Tom Yum kung 👏👏👏
225,여행가고시퍼요 형😩😩😩
226,yummy yummy😁👍🏾
227,ㅋㅋ #전지적참견시점 을 넘어선 #전지적작가시점 #전지적독자 시점에서 응원합니다👍👏
228,@eunyoung_mignon 여기가보고 알려줘 ㅋㅋ
229,맛난거 많이 드시구 항상건강하세요❤️❤️❤️
230,🙏👏ศาลาไทย👏🙏
231,부러워요 ㅋㅋㅋㅋㅋㅋ😂😂😂😂😂😂👏👏👏좋은소식
232,전참시 나와주셔요~~🤗👍😍👏👏👏
233,노려도될것같은데요👍 출연하세요😄
234,형님 맛있겠네요.
235,@kuma_jin
236,Enjoy with you Thai food 😋 After Covid 19 Welcome to BKK for eat street food here it's supper Aroi(delicious) 🤤
237,Spring roll 먹어싶어요 😭
238,오호! 진짜진짜! #전지적참견시점 여기 좀 봐요!! #미남매니저
239,"I upload kpop acapella videos jessi, eric, amber, bts, hwasa, and more🙈 link in bio give me your opinions please 🙈❤️"
240,ㅋㅋㅋㅋ너무 보기 좋으세요😂
241,@tonyhong1004 can’t go wrong with thai food ... yummmm ! Enjoy ur food ☺️
242,만신에 나오신 것도 재밌게 보았어요 언제나 응원합니다 사람냄새 물씬 나는 분^ ^👏
243,우ㅏ......저 침 진짜 고였어요
244,진짜 오빠는 왜 안나오시는지 ㅎㅎ 텃만꿍 맛나보이네요 똠얌두👍👍👍
245,아까 촬영하시는거 봤어요^^ 화이팅!
246,우왕 부럽다 부산엔 그런 식당 없나 👍
247,와우👍
248,👏👏👏👏🙌화이팅하세요😂
249,갈게욤!!! 키토인222😍😍😍
250,맛나겠어요 엄마모시고 찾아가봐야겠어요❤️❤️❤️
251,🌸💚와우~~!! 신선해 보이니 정말 딱 먹고픎용 앙 배고파~~~~용💚🌸
252,마곡 사는데 꼭 가볼게요👍
253,👍👍👍
254,옵빠 즈희집도 !!! 와주세욥!!!
255,집앞인데.꼭가봐야겠어요.!
256,💖
257,🤤🤤
258,김밥이넘특이하네요 맛도있나요?❤️❤️
259,형 지금 마곡이여??ㅋ
260,어머!맛있어 보여요ㅠ
261,우와 키토김밥 먹고싶어요. 사진만으로도 맛있어보여용👏👏👏
262,맛있게 드시십시요❤️
263,늘응원합니다👏👏👏
264,어머 키토김밥👍👍👍짐 키토제닉 하구 있는데~~먹으러가야 겠네여~~
265,오! 가까운데~~ 가봐야겠어요♡
266,👍❤️👍
267,회사 근처네요 😄 가볼게요 ㅋㅋ
268,😋😋😋
269,언제 우리 사물실 아래를 방문하셨지?😄
270,@seojeyeol3 봐봐! 이거 있다니꽈
271,@dahyun._.43 다혀니 최애일긋♥️?
272,@yuri.kkim 마곡이래
273,@s.1.9.9.1.s
274,@song2_jeon
275,키토김밥 서면에는 음어예????!??
276,블루부코 ❤️❤️❤️❤️❤️❤️❤️
277,가는길이면 꼭 방문할께요
278,아침에 출근하면서 봤었는데... 여기였군요^^
279,Soy tu fan 😘😘😘😘
280,다섯번째 사진 특히 좋네요 오빠 마곡 지구 갈 일 있으면 놀러갈게요 홍보 최고 👀🌈
281,와우~~~울동네에요👏👏👏
282,🙌🙌❤️
283,👍👍👍👍👍👍👍👍👍👍
284,오우 제 취향이에요
285,너무 맛있게 보입니다👊👊
286,꼭 가보고 싶네요~^^
287,형!!! 마곡 왔으면서 동생 얼굴도 안 보고 가요??? ㅋㅋㅋ
288,마곡지구 자주 가요! 꼭 가볼께요😉
289,🙀 울 동네예요~~!!!
290,@yoonhakim90
291,오옷!! 꼭 방문해보야겠습니다. 👏
292,Qué ricoooooooooooo 🐨🐨🐨😀😀😀😍😍😍
293,Mi sueño es ir a corea y conocer algunos de tus restaurantes y por supuesto una foto contigo ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
294,어제 고교패션대회 사회너무잘봐주셔서 감사합니다 고양이방울기억하시죠 저희딸이에요 감기조심하세요 화이팅 항상응원합니다
295,Is that what u have for breakfast?
296,❤️갑니다 갑니다요❤️
297,김밥이 은행잎색 이쁘기도 하지라
298,WOW~올 동내도 키토식당 있음 좋겠씀미다~~건강식단에 맛나보여요~👍💕
299,키토인들 어서 갑시다~~~😍🤩
300,👏🌈모든 순간순간이 아름답습니다 참 예쁜 가을 풍경과 선물같은 맛난 음식이네욤~~ 태국음식 마음것 먹고픎이네요 힐링으로 행복한 휴일 잘 보내셔요 샬롬~~~🌈👏
301,❤️
302,오늘 멘트 대박 👍
303,애견동반최고🤩
304,다음에 친정가면 꼭 갈거에요!!!!!
305,감기조심하세요 🙂
306,너무예쁘다요
307,우와~~~ 형님~~ 배고파져요~~감기 조심하세요
308,태국도 요즘 사알짝 가을같아요 ♥️♥️한국가을 그립습니다~~~~~~♥️
309,👍👍👍
310,혹시 대형견 야외테이블에 가능할까요?
311,💜
312,ตุ๊กตุ๊กๆ ❤️
313,가을 냄새❤️
314,빨간건 똠양꿍국수인가용? 맛있어보여요~~
315,태국계시남요?
316,"저도 겨울 준비때문에 정말 힘들었습니다 ㅠㅠ
석천형도 힘내세요 🙌🎉💪👍"
317,진짜맛잇움😭❤️또갈거에요👍
318,오라버니 태국음식점사진볼때마다 너무 먹고싶어짐요..ㅠㅠ 내일도 태국음식 탐방 고고?ㅋㅋㅋ
319,ㅋㅋ 형님 먹으러 구리 갈게요
320,감성 폭발하시네요. 왕 멋지심~~
321,겨울을 맞이하는 나무의 힘겨운 몸부림으로 우리는 아름다움을 경험하며 기뻐하고 행복 해 하기도 하는 가을... 나도 모르게 힘든 이의 고통을 웃음으로... 위로라는 포장으로 가벼운 인사만을 하지 않는지 생각합니다 .. 혹시나 그럴까봐...늘 조심스레 한번 더 생각 하고 말하려 노력을 하지만 늘 생각은 짧고... 말은 빠르네요...석천씨 .. 석천씨도 따뜻한 겨울 맞이 하시길 바래욤...^^
322,홍선생님 저도 종로부터 이태원 흥망 저도 중년되도록 보아왔지만 이번 만큼은 너무 슬프네요 힘내십시요
323,Wow! There are tuk-tuks at your resto! ❤️
324,항상 응원합니다 화이팅하세요
325,Tuktuk car from Thailand
326,으흐흐 토욜에 가서 한판 뽀개고 왔답니다~
327,나는 1 시간 동안 침대에 머물 수있는 남자가 필요해 😛😘😋
328,@rroomm_w 구리에 있는데 함 가봐바 언닌 이태원 있을 때 넘 맛나게 먹었음ㅎㅎ
329,혹시낼 고교패션대회 오시나요 이상봉선생님이하시는
330,🤗❤️
331,👍
332,홧팅!!!👏👏👏
333,ㅎ오라버니!잘나가고계셔서참좋습니다!^^👍
334,어느드라마에나오셔요???찾아봐야겠네용..ㅎㅎ
335,"노랑 손수건님 하고 멋지분들..굿입니당!~^,"
336,멋지셔요~^^
337,예능에서 더 자주 자주 보고싶어요^^👍👍👍👍
338,오빠 요즘보기 조아요..❤️❤️❤️❤️
339,이상철 박종근 동성커플 2004년 만나서 반갑습니다 SBS 세븐데이 임상원
340,@tonyhong1004 🔥🔥🔥🔥
341,KAI 💛😭💛😭
342,KIM JONGIN 😭❤️🐻
343,JONGIN 😍😍🥰🥰🤩
344,We also excited for his upcoming solo album!! Thank you for your support for our Kai❤️
345,🔥🔥🔥🔥
346,OMG NINI❤️❤️❤️❤️
347,Prince 😭💕
348,kimjongin🔥
349,WTF HE LOOKS SO GOOD GORGEOUS 💛
350,OMG! KOLO IS COMING! SOON!
351,OMG KAI IS COMING 😭❤️
352,KAI💖
353,Jongin❤️♥️💛❤️
354,😭😭😭😭😭 🙏🏻🙏🏻
355,Kai💛💛💛
356,Kai💕
357,When??? Omg Thank you so much for giving something abt solo 😭😭😭
358,카이솔로💛💛👍👍
359,KAI💛💛💛
360,우리 왕자님 ㅠㅠㅠㅠㅠㅠ
361,😍😍😍
362,Kai!!! 💛💛💛
363,카이💛💛💛💛
364,응원해주셔서 감사합니다😊
365,😍🌈🌈🌈😍
366,😷😷😷 ^^ 응원합니다 ^^
367,❤️🧡💛💚💙💜 혐오보다 사랑을! 저도 희망합니다 제발요 🥺🥺🥺
368,이 영화를 너무 좋아했어요 ! Été 85 💜
369,"좋은 분들이 만드는 좋은 영화, 응원합니다.💕💕💕"
370,👍👏💪
371,💛💛💛🤎🤎🤎🤎💕
372,🔥힘내세요
373,🌈🌈🌈
374,🌈🌈🌈
375,❤️❤️❤️
376,저두여~~👏👏👏👏👏
377,저두 응원합니다🌈🌈🌈
378,멋져요
379,형 5층이에요 빨리와요
380,👏🌈
381,🏳️‍🌈❤👍
382,우리 모두는 사랑받기위해 태어난 사람들❤️
383,영화제 다녀오셨네요~~~~ 감사합니다! 🌈
384,👏
385,🎊🎊🌅🌅
386,#pioneer 👍👍👍
387,👍👏😍🌈🎉😷🙏
388,발전! ㅋ우리 남대전 선배님^^ 제가 올해 졸업 20주년입니다. 시간이 참 빠르네요. 항상건강하고 응원합니다. 발전!
389,오빠 늘 말 못할 만큼 감사해요 오늘도 덕분에 힘 얻고 가요 👀🌈
390,Progress March on!! 🌈
391,🏳️‍🌈❤️❤️❤️❤️👉🏻👈🏻
392,응원하고 기도합니다
393,멋집니다 행님~~~^^
394,🌈🌈🌈🌈
395,차별 없는 세상 원해요. 역차별 없는 세상도 원해요.
396,같이 기도하겠습니다😊 🇲🇳
397,#lgbt🌈 I'm #pansexual^^ I👍👍💕💕💕
398,👏👏👏👏👍👍..estoy muy de acuerdo...todos somos iguales.viva la libertad.💋💋
399,홍석천님의 모든 행보를 응원합니다! 차별없는 세상을 위해 함께 기도할께요
400,홍석천 오빠께서 좀 더 건강에 유의하시기를 진영이가 진심으로 바라며.
401,😘😘😘
402,행님 함께 하시죠 ❤️
403,차별없는 세상을 위해...❤️😍👏👏👏👏👏
404,검색해도 안나오네요ㅠ 동탄 어딘가요??
405,동탄 오셧나요??? 시암” 인거 같으네요^___^ 지나가기만 했는데 가봐야겟어요^__^ 못뵈서 아쉽..ㅋ 🤭🤭🤭
406,동탄이라구요? 검색해도 안나와요.매번 덕분에 좋은곳 많이 알거 돼요. 감사해요.😍💜👍
407,오빠 가볼께요~~~<^^
408,Enjoy
409,Nice..Enjoy 👍🌹
410,태국음식 너무 좋아해요. 한국들어가면 꼭 가보고 싶네요.😍
411,오왕 동탄사는데 가봐야겠네요 저장저장😛
412,👏👏👏❤️❤️❤️
413,동탄요? 어디죠? ㅎㅎㅎ 울동넨데 👍 가고싶네요
414,동탄 어디인지 알려주세요.
415,👍👍👍
416,가볼게요~^^ 좋은 정보 감사합니다
417,고생 많으셨어요!!!😊
418,캡처함 ㅋㅋ 가봐야지...
419,으아~~~동탄오셧다가셧네ㅠㅠ
420,저도 정보좀..🤗 검색해도 안나와요
421,어머 저희동네오셨네요~~~ 저도 담번에 가봐야겠어요👍👍👍
422,😍😍😍
423,홍석천 오빠 하루빨리 코로나가 없어져서 다시 음식점을 하시기를 진영이가 진심으로 바라며
424,@chuneegenie @haaaeenn_ 여기가쟈 ㅎㅎㅎㅎ 홍석천님이 오셨대 ㅎㅎㅋㅋㅋㅋㅋ
425,@_won_aa_ 동탄?!
426,@orandall866 야 뭐야 동탄 오셨었나봐 보러가고싶다 ㅜㅜ 우린 왜 동탄에 사는데 집에만 박혀있냐
427,@h.yooni_
428,오빠 게모자 잘 어울려요!! 👍😘
429,✨✨✨
430,빨강이 왤케 잘받음???👍👍👍
431,계장
432,아니...넘 귀여워요😂😂😂
433,게귀여워 😍👍👍ㅋㅋㅋㅋ
434,넘귀요미...ㅎㅎ👍👍
435,Go vegan!
436,이리.귀여우셔도 되는겁니까?😍
437,저 구매할라구여~~~
438,오늘도 이말랑 간장게장에 저녁먹었는데 👍👍맛있어요🤗
439,게모자 저희집에도 있어요 👍👍👍
440,😍😍😍
441,👏👏👏👍👍👍정말 응원합니다.먹어보고 리뷰하겠습니다💪💕
442,이쁘고
443,너무 잘어울리세요!!!👍👍👍👍👍
444,오라버니 귀여워요😁😁😁
445,지금 막 고민중이었는데~~^^
446,3종세트 구매완료👍
447,오 믿구 구매해 봅니다^^
448,😄😄😄
449,어이쿠 ㅎㅎ
450,게장머리
451,👏👏👏👏👏👏
452,아
453,윽 알람도 해놨는데 라이브 놓쳤네요 .. 구매 고고
454,피곤하실텐데...영상까지 업뎃해주시는 센수~👍 건강챙기셔야해여~~~~^^
455,👏👏👏👏
456,어제 보구 바로 시켰는데 어서 먹어보고싶네용
457,멋지고 ..
458,😍😁😱
459,이와중에 라이브 힘드셨을텐데 프로정신 ㅠㅠ 멋있어요 ㅠㅠ
460,어제 주문하고 밤에 영상보다 배고파서 결국 깡맥 두캔이나 했어여!!ㅋㅋ 어서 와라~ 빨리와서 밥도둑 새우장에 밥대신 맥주와 함께해 보장~~ 맛 엄청 기대 기대 중이에요^^*🔥
461,인생★★★★
462,으~~배고픈데 밥도둑💖을 봐부렀넹 😊😁
463,❤🧡💛💚💙💜🌈🌈🌈
464,🏳️‍🌈🏳️‍🌈🏳️‍🌈🌈🌈🌈❤️❤️fighting
465,홍석천 오빠께서 앞으로도 더욱더 방송 활동을 하시기를 진영이가 진심으로 바라며
466,Is it available international shipping?
467,석천님이 용기를 내어 스스로를 가장 자신감 있게 피력했던 그 날부터 매순간마다 수많은 역풍과 싸워 이기며 하루하루를 살아냈듯이 앞으로도 그렇게 능동적인 일상을 사신다면 석천님 스스로에게 큰위로의 상장을 받으실겁니다.~ 정말 너 참 잘 살아냈어하며 내게 스스로 받는 상이 가장 값진상이 아닐까요~ 육십년을 살아오며 느낀거는 살아가는 인생이 아니라 살아내는 인생이었더이다~ 우리는 아직 살아있으니 앞으로도 머리와 가슴 겉으로 말고 그 내면에서 어떠어떠하든지간에 오뚜기 처럼 유쾌상쾌통쾌명쾌를 외치며 살아냅시다!~ 석천님은 👍👍👍~ 예요!~
468,제이야기를 해볼까 합니다 저는 지금호흡기2급 장애를 가지고 살아가고 있습니다 1997년 IMF때 사업실패로 극단적인 선택을 하여 그때 당시에는 숨을 쉴수가없어 한걸음도 걷지 못할정도로 악화되었고 지금 많이 회복하여 아프리카를 18년동안 오가며 개인적으로 친구들을 돕고있습니다 극단적인 선택의 생각은 순간 입니다 모든게 마음 먹기에 있습니다 희망 희망이라는 끈을 놓지 마시고 부정보다는 긍정적인 마음을 가지시면 어떤 어려움도 이겨 낼수 있습니다 부정과긍정은 종이한장 차이 입니다 모두에게 희망을 아자아자 화이팅입니다 어떤 어려움이 닥쳐도 우리 모두는 이겨낼수 있습니다 다시한번 화~이~팅
469,"형은 하루를 바꾼게 아니라 . 세상을 바꿨어요. 모두가 부정적인 시선을 가지던 그시절 용기냈던 형 자체가. 그때도 모두가 형이 틀렸다고 했었자나요 잘못되었다고도 말하고, 결국 형이 맞았자나요 ! 지금도 잘 걷고있는거 맞아요"
