,댓글
651,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
652,"#superjunior # superjuniorDnE # DONGHAE #SM #kpop @superjunior @smtown
https://www.instagram.com/p/CEdsnRYAxrT/?igshid=1747mge7jy4su"
653,온라인에서 친구가이 플랫폼을 추천했고 사기 회사 인 줄 알았는데 ..하지만 노력하고 여기에서 벌어 들였어요 ..... 그냥 사람들에게도 공유하고 싶어요 @Karen_Jurgen_fx_trading
654,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
655,"@k._xstar ㅠㅠ 진짜 노동착취다 이건.. 몸 아파도 여건이 안 되는 사람은 어떡하라고,,"
656,"@k._xstar ㅠㅠ 진짜 노동착취다 이건.. 몸 아파도 여건이 안 되는 사람은 어떡하라고,,"
657,배송요금 상향 조정하고 배송 인력 늘리는 게 방법. 우선 판매자와 소비자가 적극적으로 택배 비용 상향 조정에 동의해야 가능한 일. 결국 우리 몫.
658,응원합니다.^^
659,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
660,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
661,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
662,누구는 생존이달린 일이니 천천히 기다리는 미덕을기져봄이 좋을듯 ❤️
663,훈훈하네요👍😊
664,요즘 택배 못 시키고 있어요.ㅜ 내꺼라도 덜어드릴까싶어서... 빨리 좋은 해결책 내주길...
665,저러다가 걸리면 정부탓..🤭나중에 후회항션 무슨 소용이 있어🤭
666,백신이나 나와야 종식 가능성이 있을 것 같은데 그때까지 계속 확진자 숫자와의 싸움이 지리하게 이어질 듯... 누군 놀줄 몰라서 참고 있는 줄?
667,아니 안놀면 죽냐??
668,여러분 이번 할로윈만 그냥 넘어가주세요ㅠㅠ 내년에 할로윈 즐겨주시면 안될까요ㅠㅠ 확진자 많아 질까봐 무서워요
669,클럽은 얼어죽을... 갔다와서 바로 보건소 검사 받으러 갈거 아님 그냥 집구석에 처계세요... 인생에 뭔 도움 되나?
670,이래놓고 뒷문으로 사람 입장받아 핼러윈 대환장파티 하는곳 꼭있다
671,엄포.. 단어선정에 좀 신중하는게 어때요? 누가보면 서울시에서 괜시리 겁이나 주자고 뻥카 날린 줄 알겠네
672,건물주가 문제지... 당장 몇푼없어도 사는데 지장없을텐데 월세 꼬박꼬박 다 받으면서 호의호식하는데 왜 아무도 건물주탓은 안함. 혹시나 건물주가 대출이자 갚아야한다?? 그건 제 분수에 안맞는 욕심이므로 건물가질자격도 없음
673,또 다른 시로 클럽원정 다니지말아라 제발 개념없이
674,엄포? 글과 말로 먹고 사는 방송국직원이 엄포라는 단어를 쓴 것은 다분히 부정적 의도가 숨어있네요. 단어선택에 신중 하시길. 개념없이 엄포라는 단어를 차용했다면 방송국직원으로서 유효기간이 지났다고 보네요
675,공원에서 하는거처럼 거리두고 동그라미 지역 딱딱 그려놓고 그안에서만 놀게하고 사다리같은거 중간에 놓고 해변에 구조대원들 지키는거처럼 지키고 확실히 정확하게 술마시고 춤만추고 하게 하는건 안되겠지? 쓰다보니 뒤에꺼가 제일 힘들거같음
676,"방역수칙 안지키면 폐쇄한다는게 엄포죠??? 제가 엄포라눈 뜻을 잘못 아는건가 검색해봤네요.

실속 없이 호령이나 위협으로 으르는 짓."
677,헬러윈이 먼데!
678,작년에 개망나니같이 놀길 잘했네
679,알아서들 조심해야지..다들 마스크 안쓰고 생활하던 때로 돌아가려면...
680,지랄도풍년이다 이시국에무신파티무신데이
681,그래도 놀고싶다면 이태원 가시지말고 새벽에 공동묘지나 저수지가서 노세요... 그나마붐비지 않아서 코로나도 걱정없고 공포를 느낄수도 있고..일석이조 효과를 누리세요.
682,월세1억 ㄷ ㄷ ㄷ
683,잘햇다
684,👏👏👏👏🤭
685,호박 같은 소리들 하네
686,11월초 한남동에 약속있던거 장소를 변경했어요
687,@onlydonghee @wish__kim
688,@1_song_hee 안돼안돼
689,@myway_insta_ @idonghun2127
690,@hong_taehee
691,@moogravity
692,@park_ji_yun_0419 이렇다네!
693,@y_ull2 우리없는 이태원은 쌤통이닼ㅋㅋㅋ
694,@dhdh9573
695,당연한 걸-.-
696,@wo_ok_2
697,@sae__un
698,@u_chaehwa 🤭
699,@albano_1997
700,@ssangis22 @blueone815
701,@myeonggyu_1224
702,@luvmeanyou 들을순 없지만 뭔가 조용한 할로윈이 될듯? 난 어차피............... 그렇다면 수혜자? ㅋㅋ
703,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
704,평생 장사 못하게 닫아버리세요
705,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
706,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
707,우리나라가 미쿡? 여긴 대한민국이여. 우리나라의 좋은 명절은 몰라도 서양의 호박데이? 각성합시다.
708,@min_h_e_e_ @bxxcxo 무개념인가ㅡㅡ
709,#StopArmenianTerrorism #BardaCity #GanjaCity #ArmeniaKillsCivilians #ArmeniaKillsChildren #ArmeniaignoresUNresolutions #stopArmenianAgression #stopArmenianTerror #stopArmenianOcuppation #KARABAKHISAZERBAIJAN #KARABAKHAZERBAIJAN #dontBealiveArmenia #prayforGanja #GanjaAttacked #stopAttackingCivilians
710,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷
711,"두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 이것은 너무나 분명합니다. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
712,🇹🇷🇹🇷🇹🇷🇹🇷터키와 아제르바이잔을 허위로 표현한 내용을 팔로우 해제하세요.🇦🇿🇦🇿🇦🇿🇦🇿
713,"두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 이것은 너무나 분명합니다. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
714,Karabakh is Azerbaijan
715,"Why do you make fake news without investigating. Do you also support Armenian terrorism?! Azerbaijan is struggling only to reclaim its historical and present land. The world still does not see how brutal and invading terrorist Armenia is.
Azerbaijan is attacking against the Armenian forces displaced in its territory. Azerbaijan is fighting for its territories occupied by Armenians. KARABAKH is the true story of AZERBAIJAN.
Armenia is bombing civilians every day. It kills sinless people and children. But Azerbaijan never dropped bombs on the places where the Armenians lived.
Why does the world support a country that throws bombs on innocent people? we just want justice. If they search, they will understand how ruthless the Armenians are. The world cannot even see the genocide they committed in 1992 in Khojaly, which belongs to Azerbaijan. The world must know the savagery of the Armenians. #stoparmenianaggression #stoparmenianterrorism"
716,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
717,"‼️많은 국가들은 분쟁 지역이라고하지만 나 고 르노-카라 바흐는 분명 국제 법상 아제르바이잔의 공식 영토이고 따라서 아르 차흐 공화국은 존재하지 않습니다. 구소련 체제 하에서 많은 아르메니아 인들이이 지역으로 이주하고는 체제 붕괴 후 아르메니아 정부를 불러 들여 많은 아제르바이잔 주민들을 학살하며 강제로 점령 한 것이이 전쟁의 시초입니다. 아제르바이잔은 그동안이 지역에 자치권을 부여, 아제르 바이 잔 내 아르메니아 인들이 어떠한 차별도받지 않고 살 수있게 배려했습니다. 그런데 그들은 갑자기 아제르바이 잔인들을 해당 영토에서 쫓아 내고 국제 법상 인정되지도 않는 공화국을 내세우며 아르메니아 군인들을 불러 들였 고 계속 아르메니아로 편입되기를 원하며 전쟁이 벌 였습니다. 물론 그들 뒤에는 아르메니아 정부가 있습니다. 현재 아제르바이잔 내에는 약 백만 명이 넘는 난민들이 있습니다. 모두 아르메니아의 불법 점령으로 죽음을 피해도 망쳐 온이 지역 원 주민들입니다. 러시아의 주선으로 3 차례 양국 간의 휴전이 체결 되었지 만 지금도 이르 메니아의 아제르바이잔 민간인에 대한 무 차별적 인 공격은 멈추지 않고 있습니다. 하루에도 죄없는 어린이를 포함해서 민간인 수백 명의 사 상자가 발생하고 있습니다. '독도'가 일본 땅이 아닌 한국의 고유 영토 이듯이 나 고르 노-카라 바흐도 아제르바이잔의 고유 영토입니다. 어떠한 이유로 든 영토에 대한 탐욕적인 전쟁은 용서받지 못합니 다. 부디 이러한 우리의 입장을 헤아려 기사를 쓸 때 좀 더 세 심한주의를 하셨 으면 좋겠습니다. #stoparmenianterrorism #karabakhisazerbaijan"
718,#ShameOnJTBC ❗
719,일본도이나고경상도는막장이구만저러니정이없지.
720,힘내세요 빨리 이 상황이 지나가길 🙏
721,맘이 허 하네요
722,참 이기적이네요.
723,@kwonccccc
724,@m_o41_ @homesoon77 @bakchan3660
725,@kimmy_jh54 헉 만덕이요? ㅜㅜ
726,@aquamiju 이거 진짜니 ㅜㅜ
727,"#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression
#카라바흐는아제르바이잔이다
@JTBC_news @koreatimescokr @TheBlueHouseENG @news_NA @UN
https://m.blog.naver.com/contradiction1991/222121283434"
728,"강대국 이권 위해 기형적으로 만들어진 ‘슬픈 땅’의 시련
https://www.sisajournal.com/news/articleView.html?idxno=205982
@JTBC_news @TheBlueHouseENG @koreatimescokr
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression
#DontbelieveArmenia"
729,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다. @JTBC_news
#아르메니아는유엔결의를무시하고있습니다
#DontbelieveArmenia"
730,"두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다. @JTBC_news
#ArmeniaIgnoresUNresolutions
#JTBC"
731,"우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?! @JTBC_news
#ArmeniaIgnoresUNresolutions
#JTBC"
732,"일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다. @JTBC_news
#JTBC뉴스게시판을살펴보세요
#DontBelieveArmenia"
733,@alps_st.153_ 😢 다행히 내 민증은 구포로되잇음
734,@__namda
735,"@jtbcnews
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요"
736,"@jtbcnews
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요"
737,"9. 아제르바이잔 정부와 국민은, 국제법을 준수하며 조국과 영토를 지키기 위하여 최선을 다하고 있습니다.
@jtbcnews

#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#아르메니아의침략을막아주세요
#Armeniakillscivilians"
738,@g0_0704 🌝
739,"당신이 작성한 보고서에서 아르메니아 인들이 한국어로 도움을 요청했고 방탄 소년단 덕분에 한국인이 군대에 널리 퍼졌다 고 말했습니다. 나는 그것에 문제가 없다는 것을 알고 있지만, 아르메니아 인들이 현수막에 쓴 것들이 눈에 띄었습니다. 솔직히 이것은 터키인으로서 우리를 괴롭 혔습니다. 이것은 전쟁이기 때문입니다. 전쟁에서 누가 옳은지 아닌지는 다른 나라에서 결정할 수 없습니다. 우리를 괴롭히는 것은 방탄 소년단이 정치 행사에 참여하고 있다는 것입니다. 우리 생각으로는 맞지만 방탄 소년단을 이용해서 한국 뉴스를 들으 려하지는 않았고 그런 소식을하신 게 귀찮았어요"
740,"두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다. @jtbcnews
#ArmeniaIgnoresUNresolutions
#JTBC"
741,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
742,"1. 일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다. @jtbcnews
#JTBC뉴스게시판을살펴보세요
#DontBelieveArmenia"
743,".공식적으로 아제르바이잔에 살고 있는 아르메니아인은 3만명인데 아르메니아에는 아제르바이잔인이 한 명도 살고 있지 않습니다. 누가 공격자입니까?
@jtbcnews 아르메니아는유엔결의를무시하고있습니다
#stoparmenianaggression
#KarabakhisAzerbajian🇦🇿"
744,#stoparmenianagression #stopterrorism
745,"아르메니아 정부는, 진정으로 평화를 원한다면 아제르바이잔의 무고한 민간인들을 향한 공격을 하지 말아야한다. @JTBC_news
@TheBlueHouseENG @moonriver365 @koreatimescokr
#ArmeniaKillsCivilians
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요"
746,@daegyu851031 그렇네요...😭
747,araşdırılmamış xəbər yayımlama sisteminizə tüpürüm
748,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
749,DON'T SPREAD FALSE INFORMATION
750,이휴~ 낳았다고 다 애미냐!!! ㅠ
751,"이거 진짜 빡침,...
법 개정이 시급합니다.😡"
752,"우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?!
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
753,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
754,🇦🇿🇦🇿🇦🇿
755,🇦🇿🇦🇿🇦🇿
756,"2️⃣
우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?!
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
757,#stoparmenianagression
758,Armenia is bombing the civilian population in azerbeijan you are making news without knowing or knowing do you behave şike this to a nation that helps you
759,#karabakhisazerbaijan 🇦🇿
760,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다.
#ArmeniaIgnoresUNresolutions
#JTBC뉴스게시판을살펴보세요 ...."
761,#karabakhisazerbaijan 🇦🇿
762,사람으로 할짓을 아닐건데 하네요~~;;;@@
763,#stoparmenianagression
764,#karabakhisazerbaijan🇦🇿
765,DON'T BELIEVE ARMENIA DON'T BELIEVE FALSE INFORMATION
766,🤬🤬🤬🤬😠😠😠😠
767,진짜 인간도 아니야 😡 근데 더한건 우리나라 법은 법이 아닌거 같아 이런게 벌써 몇번짼데 ㅠㅠㅠ
768,씨바 놀지말고 이런법부터 고처라
769,그지같은 임대차3법 통과시키고 저런건 왜 폐기시키니...?
770,이런 거 못 하게 법으로 막아낼 방법을 국회의원들은 만들어야 합니다. 이러다간 부모가 자식도 보험사기로 죽일 판 !!
771,"1️⃣
일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
772,나중에 받게되면 2배로 빚으로 되돌아오리다
773,#dontbelievearmenia #stoparmenianagression #karabakhisazerbaijan 🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
774,🤨🤨진짜 이런면 안되지 빨리 법 바꺼랏
775,#dontbelievearmenia #stoparmenianagression #karabakhisazerbaijan 🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
776,이거오늘 라디오에.동생.나왔는데... 와 진심 동생.욱하는거.꾹참고 얘기하는게 다느껴지는데 너무.화나드라ㅡㅡ 친모라는 단어부터 잘못됬음.. 그냥 낳아준 사람일뿐 엄마는아니지ㅡㅡ 낳ㄱㅣ만하면.다인가
777,거지같은 임대차3법 같은거 말고 이런거 좀 해결해라
778,"존경하는 JTBC 방송국께.
한국을 사랑하는 아제르바이잔 팬들의 대표로서 10월 25일에 김나한 기자님이 방송한 JTBC 뉴스 “평화 원한다” - 전쟁터 소녀들 ‘한글 피켓’ 든 이유는’ 이라는 뉴스에 대해 문제를 제기합니다. 해당 기사는 문제의 소지가 있으니 삭제 요청드립니다.
이 뉴스를 보면서 몇 가지 우려스러운 부분이 있어 글을 올립니다. 해당 뉴스를 삭제하지 않으시면 아제르바이잔에 있는 한국팬으로서 Jtbc 뉴스가 현재 아제르바이잔 민간인들을 상대로 테러를 하는 아르메니아 정부를 고의적으로 지지한다고 생각하겠습니다. 한국 언론 입장에서는 자국과 무관한 전쟁터에 느닷없이 ‘한글 피켓’이 등장하고, 그 주인공들이 한국을 대표하는 유명 가수인 방탄 소년단의 팬들이라는 사실이 자국 대중들의 관심을 끌 수 있는 기사 거리로 생각하여 뉴스를 내보냈는데 이 뉴스가 현재 벌어지고 있는 아르메니아-아제르바이잔과의 전쟁에 대해 오해의 소지를 만들 수 있겠다 싶어 우리는 그 문제점을 지적하고자 합니다.

JTBC 뉴스는 아르메니아 소녀들의 ‘한글피켓’을 여과없이 그대로 화면에 등장시킴으로서 그들의 입장을, 한국의 많은 사람들로 하여금 동조 시켰다는 점입니다.
‘한글피켓’ 안의 내용은 단지 아르메니아인들의 일방적인 주장일 뿐, 도리어 전쟁의 본질을 왜곡시켰습니다. 평화 협정을 깨고 민간인까지 공격을 가한 것은 아르메니아입니다.
많은 국가들은 분쟁 지역이라고 하지만 나고르노-카라바흐는 분명 국제법상 아제르바이잔의 공식 영토이고 따라서 아르차흐 공화국은 존재하지 않습니다.
구소련 체제하에서 많은 아르메니아인들이 이 지역으로 이주하고는 체제 붕괴 후 아르메니아 정부를 불러들여 많은 아제르바이잔 주민들을 학살하며 강제로 점령한 것이 이 전쟁의 시초입니다.
아제르바이잔은 그동안 이 지역에 자치권을 부여, 아제르바이잔 내 아르메니아인들이 어떠한 차별도 받지 않고 살 수 있게 배려했습니다. 그런데 그들은 갑자기 아제르바이잔인들을 해당 영토에서 쫓아내고 국제법상 인정되지도 않는 공화국을 내세우며 아르메니아 군인들을 불러 들였고 계속 아르메니아로 편입되기를 원하며 전쟁이 벌였습니다. 물론 그들 뒤에는 아르메니아 정부가 있습니다.
현재 아제르바이잔 내에는 약 백만 명이 넘는 난민들이 있습니다. 모두 아르메니아의 불법점령으로 죽음을 피해 도망쳐 온 이 지역 원주민들입니다.
러시아의 주선으로 3차례 양국 간의 휴전이 체결되었지만 지금도 이르메니아의 아제르바이잔 민간인에 대한 무차별적인 공격은 멈추지 않고 있습니다.
하루에도 죄 없는 어린이를 포함해서 민간인 수백 명의 사상자가 발생하고 있습니다.
‘독도’가 일본 땅이 아닌 한국의 고유 영토이듯이 나고르노-카라바흐 도 아제르바이잔의 고유 영토입니다. 어떠한 이유로든 영토에 대한 탐욕적인 전쟁은 용서받지 못합니다.
부디 이러한 우리의 입장을 헤아려 기사를 쓸 때 좀 더 세심한 주의를 하셨으면 좋겠습니다
jebo@jtbc.co.kr"
